https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,90,愛媛県,松山市,Ａｒ． アール,,アール,飲食店営業,,松山市花園町４丁目４ ４０５花園ビル１０２号,松山市花園町４丁目４４０５,花園ビル１０２号,,,,清水美乃梨,,,,第777号,2021/8/27,2021/8/27,,2026/9/30,,,,,,377,Ａｒ． アール,089,,,,,松山市花園町４丁目４４０５,愛媛県松山市花園町４丁目４４０５,花園ビル１０２号,194007,38,38201,花園町,,2021/08/27,2021/08/27,,2026/09/30,,清水美乃梨  ,,,,,,,,,第777号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,Ａｒアル19400738201,b66c4c23-cff3-472d-9093-21af90e0c779,,personal,24f8f4c7-47b1-43e5-8dc6-b24457b07156,2021/08/27,Ａｒ．　アール,Ａｒアル,
382019,91,愛媛県,松山市,MILK BAR,,ミルクバー,飲食店営業,,松山市三番町２丁目10-10スカイタワービル ６F,松山市三番町２丁目１０－１０,スカイタワービル ６F,,,,伊藤凜太郎,,,,第778号,2021/8/27,2021/8/27,,2026/9/30,,,,,,377,MILK BAR,089,,,,,松山市三番町２丁目１０－１０,愛媛県松山市三番町２丁目１０－１０,スカイタワービル ６F,193878,38,38201,三番町２,,2021/08/27,2021/08/27,,2026/09/30,,伊藤凜太郎  ,,,,,,,,,第778号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＭＩＬＫＢＡＲ19387838201,df6336c9-70ea-4508-a7f2-b2a128ffa55f,,personal,282c6b3c-298f-4839-9f2e-b430f418d6af,2021/08/27,ＭＩＬＫ　ＢＡＲ,ＭＩＬＫＢＡＲ,
382019,92,愛媛県,松山市,ガジュマル,,ガジュマル,飲食店営業,,松山市保健所管内,松山市保健所管内,,,,,滝平律,,,,第779号,2021/8/27,2021/8/27,,2026/9/30,,,,,,377,ガジュマル,089,,,,,松山市保健所管内,愛媛県松山市保健所管内,,193715,38,38201,,,2021/08/27,2021/08/27,,2026/09/30,,滝平律  ,,,,,,,,,第779号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ガジュマル19371538201,e258d0fe-e6c2-43c1-9642-b84778ba13c7,,personal,f70a1468-8af7-48e6-8fda-c5f4c27c2829,2021/08/27,ガジュマル,ガジュマル,
382019,93,愛媛県,松山市,ミラックス,,ミラックス,飲食店営業,,松山市中央2丁目23平岡ビル101号室,松山市中央２丁目２３,平岡ビル１０１号室,,,,天海千恵子,,,,第789号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,ミラックス,089,,,,,松山市中央２丁目２３,愛媛県松山市中央２丁目２３,平岡ビル１０１号室,193958,38,38201,中央２,,2021/08/30,2021/08/30,,2026/09/30,,天海千恵子  ,,,,,,,,,第789号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ミラックス19395838201,ba6211c9-43e3-41dd-a85f-fdbc3b4f470b,,personal,52d701ee-8b2c-48af-9733-89fdd80d793a,2021/08/30,ミラックス,ミラックス,
382019,94,愛媛県,松山市,ファミリーマート 愛媛県庁前店,,ファミリーマート エヒメケンチョウマエテン,飲食店営業,,松山市一番町４－１－１１,松山市一番町４－１－１１,,,,089-915-3281,,株式会社ファミリーマート,,細見研介,第792号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,ファミリーマート 愛媛県庁前店,089,089-915-3281,,,,松山市一番町４－１－１１,愛媛県松山市一番町４－１－１１,,193747,38,38201,一番町４,,2021/08/31,2021/08/31,,2026/09/30,株式会社ファミリーマート,細見研介,,,,,,,,,第792号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ファミリマト愛媛県庁前店089-915-328119374738201,4f3534a8-fd9b-4932-b30f-7d6b19de9e2d,株式会社ファミリーマート,ac198522-ed53-464d-bac0-e2cccac891ab,5bd7281a-b22f-4529-a5bb-8aef1c1d04b1,2021/08/31,ファミリーマート　愛媛県庁前店,ファミリマト愛媛県庁前店,株式会社ファミリーマート
382019,95,愛媛県,松山市,紅葉,,コウヨウ,飲食店営業,,松山市二番町1丁目3-13古唐人花館４F東,松山市二番町１丁目３－１３,古唐人花館４F東,,,,,紅葉建設工業株式会社,,德岡和幸,第793号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,紅葉,089,,,,,松山市二番町１丁目３－１３,愛媛県松山市二番町１丁目３－１３,古唐人花館４F東,194002,38,38201,二番町１,,2021/08/31,2021/08/31,,2026/09/30,紅葉建設工業株式会社,德岡和幸,,,,,,,,,第793号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,紅葉19400238201,62f6bcb1-0265-4cb9-b6cc-366846a2386f,紅葉建設工業株式会社,759af187-0f26-4fb6-a2ba-0868c4f2d1d5,92994e8b-dcd7-4384-8203-41433dcc2a92,2021/08/31,紅葉,紅葉,紅葉建設工業株式会社
382019,96,愛媛県,松山市,C`s BAR,,シーズバル,飲食店営業,,松山市一番町２丁目５－１５一番館ビル２F,松山市一番町２丁目５－１５,一番館ビル２F,,,,カシス千穂,,,,第794号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,C`s BAR,089,,,,,松山市一番町２丁目５－１５,愛媛県松山市一番町２丁目５－１５,一番館ビル２F,193745,38,38201,一番町２,,2021/08/30,2021/08/30,,2026/09/30,,カシス千穂  ,,,,,,,,,第794号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,Ｃ｀ｓＢＡＲ19374538201,8709fc19-4e82-4b5a-a8da-b84e49e2c6aa,,personal,591bcd04-05ef-4785-9305-848fb073fb41,2021/08/30,Ｃ｀ｓ　ＢＡＲ,Ｃ｀ｓＢＡＲ,
382019,97,愛媛県,松山市,ＢＡＲ ＯＲＡＮＧＥ,,バー オレンジ,飲食店営業,,松山市三番町２丁目６－１Ｋ．１００１ビル ５Ｆ,松山市三番町２丁目６－１,Ｋ．１００１ビル ５Ｆ,,,089-909-3536,白石優也,,,,第795号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,ＢＡＲ ＯＲＡＮＧＥ,089,089-909-3536,,,,松山市三番町２丁目６－１,愛媛県松山市三番町２丁目６－１,Ｋ．１００１ビル ５Ｆ,193878,38,38201,三番町２,,2021/08/30,2021/08/30,,2026/09/30,,白石優也  ,,,,,,,,,第795号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＢＡＲＯＲＡＮＧＥ089-909-353619387838201,2f1947b0-752a-452d-a6a4-ffe73d365d7c,,personal,0574b856-bd0f-444b-915e-0743dc58eeec,2021/08/30,ＢＡＲ　ＯＲＡＮＧＥ,ＢＡＲＯＲＡＮＧＥ,
382019,98,愛媛県,松山市,松山坊ちゃん,,マツヤマボッチャン,飲食店営業,,松山市大街道2丁目1-11,松山市大街道２丁目１－１１,,,,089-945-5555,,有限会社松山坊ちゃん,,日野昭夫,第799号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,松山坊ちゃん,089,089-945-5555,,,,松山市大街道２丁目１－１１,愛媛県松山市大街道２丁目１－１１,,193775,38,38201,大街道２,,2021/08/30,2021/08/30,,2026/09/30,有限会社松山坊ちゃん,日野昭夫,,,,,,,,,第799号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,松山坊ちゃん089-945-555519377538201,a503441a-26cb-4170-add1-a78d864b7444,有限会社松山坊ちゃん,3b6a89eb-f198-49ef-86fc-afac036a75ee,e59e6945-310d-4f89-83c9-a1ad7645066f,2021/08/30,松山坊ちゃん,松山坊ちゃん,有限会社松山坊ちゃん
382019,99,愛媛県,松山市,Bar 奏,,バー カナデ,飲食店営業,,松山市一番町2丁目5-24ピカソビル5階,松山市一番町２丁目５－２４,ピカソビル５階,,,,勢井由美,,,,第800号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,Bar 奏,089,,,,,松山市一番町２丁目５－２４,愛媛県松山市一番町２丁目５－２４,ピカソビル５階,193745,38,38201,一番町２,,2021/08/30,2021/08/30,,2026/09/30,,勢井由美  ,,,,,,,,,第800号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,Ｂａｒ奏19374538201,03efc3e5-19fe-4517-bb26-5ee42276bda0,,personal,a0f1ae8a-2408-43ac-a1b5-4424c983021f,2021/08/30,Ｂａｒ　奏,Ｂａｒ奏,
382019,100,愛媛県,松山市,キリン堂,,キリンドウ,飲食店営業,,松山市宮西1丁目2-1フジグラン松山3F,松山市宮西１丁目２－１,フジグラン松山３F,,,089-924-5662,河合浩幸,,,,第801号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,キリン堂,089,089-924-5662,,,,松山市宮西１丁目２－１,愛媛県松山市宮西１丁目２－１,フジグラン松山３F,194116,38,38201,宮西１,,2021/08/30,2021/08/30,,2026/09/30,,河合浩幸  ,,,,,,,,,第801号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,キリン堂089-924-566219411638201,ef21b7a6-d86e-4d7b-8fb9-355ec5117278,,personal,86588e8c-96e6-46e2-87bc-961e421b088f,2021/08/30,キリン堂,キリン堂,
382019,101,愛媛県,松山市,ひだま里caf?,,ヒダマリカフェ,飲食店営業,,松山市柳原739和ホスピタル内,松山市柳原７３９,和ホスピタル内,,,089-993-4733,,NPO法人ほっとねっと,,丸田一郎,第802号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,ひだま里caf?,089,089-993-4733,,,,松山市柳原７３９,愛媛県松山市柳原７３９,和ホスピタル内,194353,38,38201,柳原,,2021/08/30,2021/08/30,,2026/09/30,NPO法人ほっとねっと,丸田一郎,,,,,,,,,第802号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ひだま里ｃａｆ089-993-473319435338201,dfcf5252-2b33-46b2-be51-2c606f84e208,ＮＰＯ法人ほっとねっと,d028b298-61fc-4ac3-8a93-faf361b6d701,4b1d481a-5a94-47fe-8632-e56cb2df788e,2021/08/30,ひだま里ｃａｆ？,ひだま里ｃａｆ,ＮＰＯ法人ほっとねっと
382019,102,愛媛県,松山市,ホルン,,ホルン,飲食店営業,,松山市和泉南5丁目2-21大野ビル1F,松山市和泉南５丁目２－２１,大野ビル１F,,,089-956-7307,松本康吉,,,,第803号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,ホルン,089,089-956-7307,,,,松山市和泉南５丁目２－２１,愛媛県松山市和泉南５丁目２－２１,大野ビル１F,194276,38,38201,和泉南５,,2021/08/30,2021/08/30,,2026/09/30,,松本康吉  ,,,,,,,,,第803号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ホルン089-956-730719427638201,01b55410-5606-4efe-a464-55191f5610b5,,personal,b19a0fa9-89cb-4f4a-8e2c-8867c35bcf58,2021/08/30,ホルン,ホルン,
382019,103,愛媛県,松山市,メルシー,,メルシー,飲食店営業,,松山市余戸中6丁目2-35,松山市余戸中６丁目２－３５,,,,089-971-9375,河口順子,,,,第804号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,メルシー,089,089-971-9375,,,,松山市余戸中６丁目２－３５,愛媛県松山市余戸中６丁目２－３５,,194166,38,38201,余戸中６,,2021/08/30,2021/08/30,,2026/09/30,,河口順子  ,,,,,,,,,第804号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,メルシ089-971-937519416638201,a4152531-d267-43ac-bb61-574cf660242d,,personal,baa47dcf-6400-439d-95bc-e35395b7e831,2021/08/30,メルシー,メルシ,
382019,104,愛媛県,松山市,三浦工業株式会社風早寮食堂,,ミウラコウギョウカブシキガイシャカザハヤリョウショクドウ,飲食店営業,,松山市中西外777-1,松山市中西外７７７－１,,,,,,コーベフーズ株式会社,,久保孝義,第805号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,三浦工業株式会社風早寮食堂,089,,,,,松山市中西外７７７－１,愛媛県松山市中西外７７７－１,,194331,38,38201,中西外,,2021/08/30,2021/08/30,,2026/09/30,コーベフーズ株式会社,久保孝義,,,,,,,,,第805号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,三浦工業株式会社風早寮食堂19433138201,4ef704d7-8bce-4732-b271-f6070c18ff23,コーベフーズ株式会社,c574049f-646b-401a-88ae-8f733002e6cb,b78e8691-0909-461d-929f-59f1f7009dde,2021/08/30,三浦工業株式会社風早寮食堂,三浦工業株式会社風早寮食堂,コーベフーズ株式会社
382019,105,愛媛県,松山市,ファミリーマート松山味生店,,ファミリーマートマツヤマミブテン,飲食店営業,,松山市北斎院町642-1,松山市北斎院町６４２－１,,,,089-952-9255,,株式会社タイム,,岡田一雄,第806号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,ファミリーマート松山味生店,089,089-952-9255,,,,松山市北斎院町６４２－１,愛媛県松山市北斎院町６４２－１,,193824,38,38201,北斎院町,,2021/08/30,2021/08/30,,2026/09/30,株式会社タイム,岡田一雄,,,,,,,,,第806号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ファミリマト松山味生店089-952-925519382438201,b5b44d64-2533-405f-b316-f6caf563f7af,株式会社タイム,4210b127-fddd-4bc4-859c-a77a546f6c68,1cd260aa-2494-4f4c-b88a-d885ad324fce,2021/08/30,ファミリーマート松山味生店,ファミリマト松山味生店,株式会社タイム
382019,106,愛媛県,松山市,Ｋｅｉ1/2,,ケイニブンノイチ,飲食店営業,,松山市三番町1丁目10-14第24ミツワビル 3F,松山市三番町１丁目１０－１４,第２４ミツワビル ３F,,,089-932-6665,重松恵子,,,,第807号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,Ｋｅｉ1/2,089,089-932-6665,,,,松山市三番町１丁目１０－１４,愛媛県松山市三番町１丁目１０－１４,第２４ミツワビル ３F,193877,38,38201,三番町１,,2021/08/30,2021/08/30,,2026/09/30,,重松恵子  ,,,,,,,,,第807号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,Ｋｅｉ１２089-932-666519387738201,2bb8dede-df26-4fc7-b035-4fb927c0be50,,personal,afa4c65c-3e0b-4b33-9076-1fae0e80fea6,2021/08/30,Ｋｅｉ１／２,Ｋｅｉ１２,
382019,107,愛媛県,松山市,みうら,,ミウラ,飲食店営業,,松山市樽味1丁目4-25,松山市樽味１丁目４－２５,,,,089-945-9676,三浦ヒトミ,,,,第808号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,みうら,089,089-945-9676,,,,松山市樽味１丁目４－２５,愛媛県松山市樽味１丁目４－２５,,193945,38,38201,樽味１,,2021/08/30,2021/08/30,,2026/09/30,,三浦ヒトミ  ,,,,,,,,,第808号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,みうら089-945-967619394538201,c480666a-9d83-4097-8c43-914546e10489,,personal,7cd6a3f7-cd07-4d9e-b6f6-0866915f75ef,2021/08/30,みうら,みうら,
382019,108,愛媛県,松山市,八七金,,ハナキン,飲食店営業,,松山市保健所管内,松山市保健所管内,,,,,宮崎竜哉,,,,第809号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,八七金,089,,,,,松山市保健所管内,愛媛県松山市保健所管内,,193715,38,38201,,,2021/08/30,2021/08/30,,2026/09/30,,宮崎竜哉  ,,,,,,,,,第809号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,八七金19371538201,bf898b76-0fb5-44c8-9c66-0d13d921839b,,personal,7385064f-5bf1-4dab-b4a6-e091ec2db7c0,2021/08/30,八七金,八七金,
382019,109,愛媛県,松山市,八七金,,ハナキン,飲食店営業,,松山市保健所管内,松山市保健所管内,,,,,宮崎竜哉,,,,第810号,2021/8/30,2021/8/30,,2026/9/30,,,,,,377,八七金,089,,,,,松山市保健所管内,愛媛県松山市保健所管内,,193715,38,38201,,,2021/08/30,2021/08/30,,2026/09/30,,宮崎竜哉  ,,,,,,,,,第810号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,八七金19371538201,bf898b76-0fb5-44c8-9c66-0d13d921839b,,personal,f115a452-d537-429d-8f45-4afd762194cd,2021/08/30,八七金,八七金,
382019,110,愛媛県,松山市,鹿鳴館宮谷圭一,,ロクメイカンミヤタニケイイチ,飲食店営業,,松山市三番町１丁目16-8相原ビル３階,松山市三番町１丁目１６－８,相原ビル３階,,,089-948-9133,,有限会社キーホール,,宮谷圭一,第811号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,鹿鳴館宮谷圭一,089,089-948-9133,,,,松山市三番町１丁目１６－８,愛媛県松山市三番町１丁目１６－８,相原ビル３階,193877,38,38201,三番町１,,2021/08/31,2021/08/31,,2026/09/30,有限会社キーホール,宮谷圭一,,,,,,,,,第811号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,鹿鳴館宮谷圭一089-948-913319387738201,be7ba602-111c-4c1a-8752-371499235006,有限会社キーホール,97f89f73-1986-4e85-bd45-c064e7eec88d,64630987-6083-4581-948f-fb0ed68594b1,2021/08/31,鹿鳴館宮谷圭一,鹿鳴館宮谷圭一,有限会社キーホール
382019,111,愛媛県,松山市,CREPE & CAFE Hi5,,クレープアンドカフェハイファイブ,飲食店営業,,松山市南堀端町6-20,松山市南堀端町６－２０,,,,,岩井隼人,,,,第812号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,CREPE & CAFE Hi5,089,,,,,松山市南堀端町６－２０,愛媛県松山市南堀端町６－２０,,194110,38,38201,南堀端町,,2021/08/31,2021/08/31,,2026/09/30,,岩井隼人  ,,,,,,,,,第812号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ＣＲＥＰＥＣＡＦＥＨｉ５19411038201,084a48a2-f50f-4304-9b6e-1c058370ac3f,,personal,0f954ef2-2e65-46fe-937a-e42af1785ffc,2021/08/31,ＣＲＥＰＥ　＆　ＣＡＦＥ　Ｈｉ５,ＣＲＥＰＥＣＡＦＥＨｉ５,
382019,112,愛媛県,松山市,ほほえみ工房ぱれっと道後,,ホホエミコウボウパレットドウゴ,飲食店営業,,松山市道後町２丁目12-10,松山市道後町２丁目１２－１０,,,,089-924-0111,,社会福祉法人 愛媛県社会福祉事業団,,神野一仁,第813号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,ほほえみ工房ぱれっと道後,089,089-924-0111,,,,松山市道後町２丁目１２－１０,愛媛県松山市道後町２丁目１２－１０,,193980,38,38201,道後町２,,2021/08/31,2021/08/31,,2026/09/30,社会福祉法人 愛媛県社会福祉事業団,神野一仁,,,,,,,,,第813号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,ほほえみ工房ぱれっと道後089-924-011119398038201,dc929433-40b7-48f1-9537-13d41bddb3ad,社会福祉法人愛媛県社会福祉事業団,e8f20bd4-eaef-4f17-a1a2-101488f6fc82,e06c7f47-d476-40f0-8097-5da959954807,2021/08/31,ほほえみ工房ぱれっと道後,ほほえみ工房ぱれっと道後,社会福祉法人愛媛県社会福祉事業団
382019,113,愛媛県,松山市,うまいもん焼き居酒屋おくむら,,ウマイモンヤキイザカヤオクムラ,飲食店営業,,松山市一番町１丁目１３－１２シャルトみき１０１号,松山市一番町１丁目１３－１２,シャルトみき１０１号,,,089-997-7601,奥村敬悟,,,,第815号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,うまいもん焼き居酒屋おくむら,089,089-997-7601,,,,松山市一番町１丁目１３－１２,愛媛県松山市一番町１丁目１３－１２,シャルトみき１０１号,193744,38,38201,一番町１,,2021/08/31,2021/08/31,,2026/09/30,,奥村敬悟  ,,,,,,,,,第815号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,うまいもん焼き居酒屋おくむら089-997-760119374438201,2052a1e1-035d-4e5b-90c2-d1c796838d3a,,personal,13b682ea-afed-4755-962e-9ca819e31981,2021/08/31,うまいもん焼き居酒屋おくむら,うまいもん焼き居酒屋おくむら,
382019,114,愛媛県,松山市,道後たま屋,,ドウゴタマヤ,飲食店営業,,松山市道後湯之町６－１３,松山市道後湯之町６－１３,,,,089-915-5014,,株式会社GREEN DOOR,,大槻幸宏,第816号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,道後たま屋,089,089-915-5014,,,,松山市道後湯之町６－１３,愛媛県松山市道後湯ノ町６－１３,,193983,38,38201,道後湯ノ町,,2021/08/31,2021/08/31,,2026/09/30,株式会社GREEN DOOR,大槻幸宏,,,,,,,,,第816号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,道後たま屋089-915-501419398338201,4841f1c1-d413-4263-b899-986c3d2e97f9,株式会社ＧＲＥＥＮ　ＤＯＯＲ,cee1bb27-c9d1-4d3f-9fff-b307778e7cff,aade132e-511a-45cd-9398-d864177c740d,2021/08/31,道後たま屋,道後たま屋,株式会社ＧＲＥＥＮ　ＤＯＯＲ
382019,115,愛媛県,松山市,川瀬見 乃風,,カワセミ ノカゼ,飲食店営業,,松山市二番町２丁目5-6kawasemi bild 2F,松山市二番町２丁目５－６,kawasemi bild ２F,,,089-907-6010,,有限会社川瀬見,,岡添斉,第817号,2021/8/31,2021/8/31,,2026/9/30,,,,,,377,川瀬見 乃風,089,089-907-6010,,,,松山市二番町２丁目５－６,愛媛県松山市二番町２丁目５－６,kawasemi bild ２F,194003,38,38201,二番町２,,2021/08/31,2021/08/31,,2026/09/30,有限会社川瀬見,岡添斉,,,,,,,,,第817号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,M,76,,,川瀬見乃風089-907-601019400338201,504efe68-f648-4c4f-b1a5-6b88d9767df9,有限会社川瀬見,4534e00a-e2c1-4679-a62d-2e16178804cb,36c77834-15e6-4b6c-a4de-a5809d1f6ff1,2021/08/31,川瀬見　乃風,川瀬見乃風,有限会社川瀬見
382019,116,愛媛県,松山市,フォーチュンⅡ,,フォーチュンツー,菓子製造業,,松山市桑原7丁目6-34フォーチュンビル1F,松山市桑原７丁目６－３４,フォーチュンビル１F,,,089-997-7333,,合同会社フォーチュン,,森田のり子,第681号,2021/8/10,2021/8/10,,2026/9/30,,,,,,377,フォーチュンⅡ,089,089-997-7333,,,,松山市桑原７丁目６－３４,愛媛県松山市桑原７丁目６－３４,フォーチュンビル１F,193861,38,38201,桑原７,,2021/08/10,2021/08/10,,2026/09/30,合同会社フォーチュン,森田のり子,,,,,,,,,第681号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,E,9,,,フォチュンⅡ089-997-733319386138201,d82fbc40-480f-4a02-9305-3247754b3504,合同会社フォーチュン,46c5f75c-af20-408f-9631-653e11059043,1b27d710-7047-44c2-9649-0bec7f3a8f43,2021/08/10,フォーチュンⅡ,フォチュンⅡ,合同会社フォーチュン
382019,117,愛媛県,松山市,萬国堂,,バンコクドウ,菓子製造業,,松山市和気町1丁目117-3,松山市和気町１丁目１１７－３,,,,089-978-0116,芳野俊一,,,,第682号,2021/8/10,2021/8/10,,2026/9/30,,,,,,377,萬国堂,089,089-978-0116,,,,松山市和気町１丁目１１７－３,愛媛県松山市和気町１丁目１１７－３,,194159,38,38201,和気町１,,2021/08/10,2021/08/10,,2026/09/30,,芳野俊一  ,,,,,,,,,第682号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,E,9,,,萬国堂089-978-011619415938201,3abf3314-3c5b-4f83-9d8d-b48b86861d91,,personal,8ed3d5fe-8393-46b3-9fe5-ee670d1a22f9,2021/08/10,萬国堂,萬国堂,
382019,118,愛媛県,松山市,松山学校給食パン株式会社,,マツヤマガッコウキュウショクパン,菓子製造業,,松山市古川南1-7-22,松山市古川南１－７－２２,,,,089-956-0012,,松山学校給食パン株式会社,,大西彰,第685号,2021/8/10,2021/8/10,,2026/9/30,,,,,,377,松山学校給食パン株式会社,089,089-956-0012,,,,松山市古川南１－７－２２,愛媛県松山市古川南１－７－２２,,194235,38,38201,古川南１,,2021/08/10,2021/08/10,,2026/09/30,松山学校給食パン株式会社,大西彰,,,,,,,,,第685号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,E,9,,,松山学校給食パン株式会社089-956-001219423538201,9764d956-eb2f-46bb-b87d-49749c3e7587,松山学校給食パン株式会社,c2f47375-e31f-4be4-9802-df418f54f376,e204d523-f65f-49b8-9a11-5fcbea5e1cb5,2021/08/10,松山学校給食パン株式会社,松山学校給食パン株式会社,松山学校給食パン株式会社
382019,119,愛媛県,松山市,栴檀,,センダン,菓子製造業,,松山市石手１丁目３－２８,松山市石手１丁目３－２８,,,,089-977-2055,,株式会社栴檀,,稲田瑞穂,第696号,2021/8/16,2021/8/16,,2026/9/30,,,,,,377,栴檀,089,089-977-2055,,,,松山市石手１丁目３－２８,愛媛県松山市石手１丁目３－２８,,193736,38,38201,石手１,,2021/08/16,2021/08/16,,2026/09/30,株式会社栴檀,稲田瑞穂,,,,,,,,,第696号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,E,9,,,栴檀089-977-205519373638201,e46b6867-aa43-494d-b165-3bb2675f3f77,株式会社栴檀,16d1d27c-d4b7-43bd-9f60-a6cd9c47c1e8,6876fa43-cc9e-4b28-a447-357650323634,2021/08/16,栴檀,栴檀,株式会社栴檀
382019,120,愛媛県,松山市,GOOD CACAO,,グッドカカオ,菓子製造業,,松山市道後湯之町20-14,松山市道後湯之町２０－１４,,,,089-934-4833,,株式会社 古湧園,,新山富左衛門,第703号,2021/8/16,2021/8/16,,2026/9/30,,,,,,377,GOOD CACAO,089,089-934-4833,,,,松山市道後湯之町２０－１４,愛媛県松山市道後湯ノ町２０－１４,,193983,38,38201,道後湯ノ町,,2021/08/16,2021/08/16,,2026/09/30,株式会社 古湧園,新山富左衛門,,,,,,,,,第703号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年08月_末日,E,9,,,ＧＯＯＤＣＡＣＡＯ089-934-483319398338201,c455a5bf-35d5-4694-91a3-3ccdf0569e61,株式会社古湧園,e2f422df-e360-45e3-b606-bbad903cdb2c,d2649998-5959-4d57-9cbd-d44eca20c976,2021/08/16,ＧＯＯＤ　ＣＡＣＡＯ,ＧＯＯＤＣＡＣＡＯ,株式会社古湧園
