,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台湾料理　龍源,,タイワンリョウリ　リュウゲン,岐阜県美濃加茂市前平町１－１９,岐阜県美濃加茂市前平町１－１９,,0574-28-8868,飲食店営業 中華料理    ,飲食店営業,中華料理,,,,,,潘　明軍,ﾊﾝ ﾐﾝｸﾞﾝ,,R4.7.25,R4.7.25,R9.8.31,新規,58000751,,可茂保健所,台湾料理　龍源,0574,0574-28-8868,,,,岐阜県美濃加茂市前平町１－１９,岐阜県美濃加茂市前平町１－１９,,107463,岐阜県,美濃加茂市,前平町１,,2022/07/25,2022/07/25,,2027/08/31,,潘　明軍,,,,,,,,,58000751,新規,飲食店営業,中華料理,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,台湾料理　龍源,台湾料理龍源,,,1,,,,,タイワンリョウリ　リュウゲン
居酒屋ＨＩＲＯ,,イザカヤヒロ,岐阜県美濃加茂市太田町１７６５－２　駅前ショッピングビル１Ｆ８,岐阜県美濃加茂市太田町１７６５－２,駅前ショッピングビル１Ｆ８,,飲食店営業 居酒屋    ,飲食店営業,居酒屋,,,,,,深川　一博,ﾌｶｶﾞﾜ ｶｽﾞﾋﾛ,,R4.7.25,R4.7.25,R9.8.31,新規,58000752,,可茂保健所,居酒屋ＨＩＲＯ,0574,,,,,岐阜県美濃加茂市太田町１７６５－２,岐阜県美濃加茂市太田町１７６５－２,駅前ショッピングビル１Ｆ８,107374,岐阜県,美濃加茂市,太田町,,2022/07/25,2022/07/25,,2027/08/31,,深川　一博,,,,,,,,,58000752,新規,飲食店営業,居酒屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋ＨＩＲＯ,居酒屋ＨＩＲＯ,,,1,,,,,イザカヤヒロ
百太郎,,ヒャクタロウ,岐阜県加茂郡七宗町中麻生１１７６－３,岐阜県加茂郡七宗町中麻生１１７６－３,,0574-62-5011,魚介類販売業 魚介類販売業    ,魚介類販売業,魚介類販売業,,,,,,林　直樹,ﾊﾔｼ ﾅｵｷ,,R4.7.25,R4.7.25,R10.2.29,新規,58000753,,可茂保健所,百太郎,0574,0574-62-5011,,,,岐阜県加茂郡七宗町中麻生１１７６－３,岐阜県加茂郡七宗町中麻生１１７６－３,,109647,岐阜県,加茂郡七宗町,中麻生,,2022/07/25,2022/07/25,,2028/02/29,,林　直樹,,,,,,,,,58000753,新規,魚介類販売業,魚介類販売業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,百太郎,百太郎,,,2,,,,,ヒャクタロウ
百太郎,,ヒャクタロウ,岐阜県加茂郡七宗町中麻生１１７６－３,岐阜県加茂郡七宗町中麻生１１７６－３,,0574-62-5011,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,,林　直樹,ﾊﾔｼ ﾅｵｷ,,R4.7.25,R4.7.25,R10.2.29,新規,58000754,,可茂保健所,百太郎,0574,0574-62-5011,,,,岐阜県加茂郡七宗町中麻生１１７６－３,岐阜県加茂郡七宗町中麻生１１７６－３,,109647,岐阜県,加茂郡七宗町,中麻生,,2022/07/25,2022/07/25,,2028/02/29,,林　直樹,,,,,,,,,58000754,新規,飲食店営業,軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,百太郎,百太郎,,,2,,,,,ヒャクタロウ
ＵＮＤＥＲ　ＧＲＯＵＮＤ,,アンダー　グラウンド,岐阜県可児市広見一丁目３４番地２　三洋堂ビル２階西,岐阜県可児市広見１丁目３４番地２,三洋堂ビル２階西,0574-61-3444,飲食店営業 キャバレー    ,飲食店営業,キャバレー,,,,,,今津　茂夫,ｲﾏﾂﾞ ｼｹﾞｵ,,R4.7.28,R4.7.28,R10.5.31,新規,58000755,,可茂保健所,ＵＮＤＥＲ　ＧＲＯＵＮＤ,0574,0574-61-3444,,,,岐阜県可児市広見１丁目３４番地２,岐阜県可児市広見１丁目３４番地２,三洋堂ビル２階西,108352,岐阜県,可児市,広見１,,2022/07/28,2022/07/28,,2028/05/31,,今津　茂夫,,,,,,,,,58000755,新規,飲食店営業,キャバレー,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＵＮＤＥＲ　ＧＲＯＵＮＤ,ＵＮＤＥＲＧＲＯＵＮＤ,,,1,,,,,アンダー　グラウンド
Ｆｒｏｇ＆Ｆｒｏｇ,,フロッグアンドフロッグ,岐阜県可児市広見３－５　サンシュービル１Ｆ,岐阜県可児市広見３－５,サンシュービル１Ｆ,080-4221-0269,飲食店営業 調理パン そうざい屋   ,飲食店営業,調理パン,そうざい屋,,,,,河﨑　和弘,ｶﾜｻｷ ｶｽﾞﾋﾛ,,R4.7.28,R4.7.28,R10.5.31,新規,58000756,,可茂保健所,Ｆｒｏｇ＆Ｆｒｏｇ,0574,080-4221-0269,,,,岐阜県可児市広見３－５,岐阜県可児市広見３－５,サンシュービル１Ｆ,108354,岐阜県,可児市,広見３,,2022/07/28,2022/07/28,,2028/05/31,,河﨑　和弘,,,,,,,,,58000756,新規,飲食店営業,調理パン そうざい屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｆｒｏｇ＆Ｆｒｏｇ,ＦｒｏｇＦｒｏｇ,,,1,,,,,フロッグアンドフロッグ
ＲＥＮＤＥＺＶＯＵＳ,,ランディブー,岐阜県可児市広見７丁目５番　サニータウン１Ｆ,岐阜県可児市広見７丁目５番, サニータウン１Ｆ,090-8333-6091,飲食店営業 バー    ,飲食店営業,バー,,,,,,島﨑　ブレンダ,ｼﾏｻﾞｷ ﾌﾞﾚﾝﾀﾞ,,R4.7.28,R4.7.28,R10.5.31,新規,58000757,,可茂保健所,ＲＥＮＤＥＺＶＯＵＳ,0574,090-8333-6091,,,,岐阜県可児市広見７丁目５番,岐阜県可児市広見７丁目５番, サニータウン１Ｆ,108358,岐阜県,可児市,広見７,,2022/07/28,2022/07/28,,2028/05/31,,島﨑　ブレンダ,,,,,,,,,58000757,新規,飲食店営業,バー,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＲＥＮＤＥＺＶＯＵＳ,ＲＥＮＤＥＺＶＯＵＳ,,,1,,,,,ランディブー
土岐ケアセンター　そよ風,,トキケアセンターソヨカゼ,岐阜県土岐市肥田浅野元町２丁目２４,岐阜県土岐市肥田浅野元町２丁目２４,,0572-54-0622,飲食店営業 給食（社会福祉施設）    ,飲食店営業,給食（社会福祉施設）,,,,,,株式会社日米クック,ﾆﾁﾍﾞｲｸｯｸ,大阪府大阪市北区大淀中１丁目１７－２２,R4.6.24,R4.6.24,R10.5.31,新規,59000523,,東濃保健所,土岐ケアセンター　そよ風,0572,0572-54-0622,,,,岐阜県土岐市肥田浅野元町２丁目２４,岐阜県土岐市肥田浅野元町２丁目２４,,107590,岐阜県,土岐市,肥田浅野元町２,,2022/06/24,2022/06/24,,2028/05/31,株式会社日米クック,,,大阪府大阪市北区大淀中１丁目１７－２２,大阪府大阪市北区大淀中１丁目１７－２２,,155908,大阪府,大阪市北区,大淀中１,59000523,新規,飲食店営業,給食（社会福祉施設）,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,土岐ケアセンター　そよ風,土岐ケアセンタそよ風,株式会社日米クック,,1,,,,,トキケアセンターソヨカゼ
シャトレ－ゼ　瑞浪店,,シヤトレ－ゼミズナミテン,岐阜県瑞浪市穂並２丁目６５,岐阜県瑞浪市穂並２丁目６５,,0572-68-1588,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,株式会社チェリー東濃,ﾁｪﾘｰﾄｳﾉｳ,岐阜県恵那市長島町中野１丁目１１－３,R4.6.22,R4.6.22,R9.8.31,新規,59000524,,東濃保健所,シャトレ－ゼ　瑞浪店,0572,0572-68-1588,,,,岐阜県瑞浪市穂並２丁目６５,岐阜県瑞浪市穂並２丁目６５,,107046,岐阜県,瑞浪市,穂並２,,2022/06/22,2022/06/22,,2027/08/31,株式会社チェリー東濃,,,岐阜県恵那市長島町中野１丁目１１－３,岐阜県恵那市長島町中野１丁目１１－３,,107369,岐阜県,恵那市,長島町中野１,59000524,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,シャトレ－ゼ　瑞浪店,シャトレゼ瑞浪店,株式会社チェリー東濃,シャトレーゼ,1,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,シヤトレ－ゼミズナミテン
フルキャスト,,フルキャスト,岐阜県多治見市市之倉町５丁目７０,岐阜県多治見市市之倉町５丁目７０,,0572-23-7809,飲食店営業 たこやき    ,飲食店営業,たこやき,,,,,,石泉　ありか,ｲｼｲｽﾞﾐ ｱﾘｶ,,R4.7.8,R4.7.8,R9.11.30,新規,59000528,,東濃保健所,フルキャスト,0572,0572-23-7809,,,,岐阜県多治見市市之倉町５丁目７０,岐阜県多治見市市ノ倉町５丁目７０,,106096,岐阜県,多治見市,市ノ倉町５,,2022/07/08,2022/07/08,,2027/11/30,,石泉　ありか,,,,,,,,,59000528,新規,飲食店営業,たこやき,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,フルキャスト,フルキャスト,,,1,,,,,フルキャスト
株式会社　バロー瑞浪店,,カブシキガイシャ　バローミズナミテン,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,0572-66-1201,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,株式会社バロー,ﾊﾞﾛｰ,岐阜県多治見市大針町６６１－１,R4.7.8,R4.7.8,R9.8.31,新規,59000537,,東濃保健所,株式会社　バロー瑞浪店,0572,0572-66-1201,,,,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,107045,岐阜県,瑞浪市,穂並１,,2022/07/08,2022/07/08,,2027/08/31,株式会社バロー,,,岐阜県多治見市大針町６６１－１,岐阜県多治見市大針町６６１－１,,106126,岐阜県,多治見市,大針町,59000537,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,株式会社バロー瑞浪店,株式会社バロ瑞浪店,株式会社バロー,,5,,,,,カブシキガイシャ　バローミズナミテン
株式会社　バロー瑞浪店,,カブシキガイシャ　バローミズナミテン,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,0572-66-1201,食肉販売業 食肉販売業    ,食肉販売業,食肉販売業,,,,,,株式会社バロー,ﾊﾞﾛｰ,岐阜県多治見市大針町６６１－１,R4.7.8,R4.7.8,R9.8.31,新規,59000538,,東濃保健所,株式会社　バロー瑞浪店,0572,0572-66-1201,,,,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,107045,岐阜県,瑞浪市,穂並１,,2022/07/08,2022/07/08,,2027/08/31,株式会社バロー,,,岐阜県多治見市大針町６６１－１,岐阜県多治見市大針町６６１－１,,106126,岐阜県,多治見市,大針町,59000538,新規,食肉販売業,食肉販売業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,株式会社バロー瑞浪店,株式会社バロ瑞浪店,株式会社バロー,,5,,,,,カブシキガイシャ　バローミズナミテン
株式会社　バロー瑞浪店,,カブシキガイシャ　バローミズナミテン,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,0572-66-1201,魚介類販売業 魚介類販売業    ,魚介類販売業,魚介類販売業,,,,,,株式会社バロー,ﾊﾞﾛｰ,岐阜県多治見市大針町６６１－１,R4.7.8,R4.7.8,R9.8.31,新規,59000539,,東濃保健所,株式会社　バロー瑞浪店,0572,0572-66-1201,,,,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,107045,岐阜県,瑞浪市,穂並１,,2022/07/08,2022/07/08,,2027/08/31,株式会社バロー,,,岐阜県多治見市大針町６６１－１,岐阜県多治見市大針町６６１－１,,106126,岐阜県,多治見市,大針町,59000539,新規,魚介類販売業,魚介類販売業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社バロー瑞浪店,株式会社バロ瑞浪店,株式会社バロー,,5,,,,,カブシキガイシャ　バローミズナミテン
株式会社　バロー瑞浪店,,カブシキガイシャ　バローミズナミテン,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,0572-66-1201,飲食店営業 弁当屋    ,飲食店営業,弁当屋,,,,,,株式会社バロー,ﾊﾞﾛｰ,岐阜県多治見市大針町６６１－１,R4.7.8,R4.7.8,R9.8.31,新規,59000540,,東濃保健所,株式会社　バロー瑞浪店,0572,0572-66-1201,,,,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,107045,岐阜県,瑞浪市,穂並１,,2022/07/08,2022/07/08,,2027/08/31,株式会社バロー,,,岐阜県多治見市大針町６６１－１,岐阜県多治見市大針町６６１－１,,106126,岐阜県,多治見市,大針町,59000540,新規,飲食店営業,弁当屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社バロー瑞浪店,株式会社バロ瑞浪店,株式会社バロー,,5,,,,,カブシキガイシャ　バローミズナミテン
株式会社バロー 瑞浪店,,カブシキガイシャ　バローミズナミテン,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,0572-66-1201,飲食店営業 そうざい屋    ,飲食店営業,そうざい屋,,,,,そうざい屋,中部フーズ株式会社,ﾁｭｳﾌﾞﾌｰｽﾞ,岐阜県多治見市高根町４丁目２０,R4.7.8,R4.7.8,R9.8.31,新規,59000541,,東濃保健所,株式会社バロー 瑞浪店,0572,0572-66-1201,,,,岐阜県瑞浪市穂並１丁目３,岐阜県瑞浪市穂並１丁目３,,107045,岐阜県,瑞浪市,穂並１,,2022/07/08,2022/07/08,,2027/08/31,中部フーズ株式会社,,,岐阜県多治見市高根町４丁目２０,岐阜県多治見市高根町４丁目２０,,106299,岐阜県,多治見市,高根町４,59000541,新規,飲食店営業,そうざい屋 そうざい屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社バロー　瑞浪店,株式会社バロ瑞浪店,中部フーズ株式会社,,5,,,,,カブシキガイシャ　バローミズナミテン
ＩＲＯＤＯＲＩ,,イロドリ,岐阜県多治見市本町２丁目２９－１,岐阜県多治見市本町２丁目２９－１,,080-2628-0009,飲食店営業 居酒屋    ,飲食店営業,居酒屋,,,,,居酒屋,纐纈　卓也,ｺｳｹﾂ ﾀｸﾔ,,R4.7.25,R4.7.25,R10.2.29,新規,59000546,,東濃保健所,ＩＲＯＤＯＲＩ,0572,080-2628-0009,,,,岐阜県多治見市本町２丁目２９－１,岐阜県多治見市本町２丁目２９－１,,106428,岐阜県,多治見市,本町２,,2022/07/25,2022/07/25,,2028/02/29,,纐纈　卓也,,,,,,,,,59000546,新規,飲食店営業,居酒屋 居酒屋,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＩＲＯＤＯＲＩ,ＩＲＯＤＯＲＩ,,,1,,,,,イロドリ
いつものごはん　ひとてま屋,,イツモノゴハンヒトテマヤ,岐阜県多治見市三笠町２丁目１　メゾンエトワール１０５,岐阜県多治見市三笠町２丁目１,メゾンエトワール１０５,09077219806,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,肥田　ゆかり,ﾋﾀﾞ ﾕｶﾘ,,R4.7.27,R4.7.27,R9.11.30,新規,59000583,,東濃保健所,いつものごはん　ひとてま屋,0572,09077219806,,,,岐阜県多治見市三笠町２丁目１,岐阜県多治見市三笠町２丁目１,メゾンエトワール１０５,106446,岐阜県,多治見市,三笠町２,,2022/07/27,2022/07/27,,2027/11/30,,肥田　ゆかり,,,,,,,,,59000583,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,いつものごはん　ひとてま屋,いつものごはんひとてま屋,,,1,,,,,イツモノゴハンヒトテマヤ
ローソン道の駅花街道付知店,,ローソンミチノエキハナカイドウツケチテン,岐阜県中津川市付知町字河原８５９３－１０,岐阜県中津川市付知町字河原８５９３－１０,,0573-83-0071,飲食店営業 コンビニエンスストア    ,飲食店営業,コンビニエンスストア,,,,,コンビニエンスストア,野々垣　正則,ﾉﾉｶﾞｷﾏｻﾉﾘ,,R4.6.16,R4.6.16,R9.8.31,新規,60000542,,恵那保健所,ローソン道の駅花街道付知店,0573,0573-83-0071,,,,岐阜県中津川市付知町字河原８５９３－１０,岐阜県中津川市付知町字河原８５９３－１０,,106919,岐阜県,中津川市,付知町,,2022/06/16,2022/06/16,,2027/08/31,,野々垣　正則,,,,,,,,,60000542,新規,飲食店営業,コンビニエンスストア コンビニエンスストア,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ローソン道の駅花街道付知店,ロソン道の駅花街道付知店,,ローソン,1,宿泊業，飲食サービス業,飲食店,その他の飲食店,お好み焼・焼きそば・たこ焼店,ローソンミチノエキハナカイドウツケチテン
宴　勝宗,,ウタゲカツソウ,岐阜県中津川市太田町２丁目２－３３,岐阜県中津川市太田町２丁目２－３３,,0573-65-2008,そうざい製造業 そうざい製造業    ,そうざい製造業,そうざい製造業,,,,,,株式会社　勝宗,ｶﾌﾞｼｷｶﾞｲｼｬ ｶﾂｿｳ,岐阜県中津川市太田町２丁目２－３３,R4.6.28,R4.6.28,R9.11.30,新規,60000547,,恵那保健所,宴　勝宗,0573,0573-65-2008,,,,岐阜県中津川市太田町２丁目２－３３,岐阜県中津川市太田町２丁目２－３３,,106877,岐阜県,中津川市,太田町２,,2022/06/28,2022/06/28,,2027/11/30,株式会社　勝宗,,,岐阜県中津川市太田町２丁目２－３３,岐阜県中津川市太田町２丁目２－３３,,106877,岐阜県,中津川市,太田町２,60000547,新規,そうざい製造業,そうざい製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,宴　勝宗,宴勝宗,株式会社勝宗,,1,,,,,ウタゲカツソウ
道の駅　きりら坂下売店,,ミチノエキキリラサカシタバイテン,岐阜県中津川市坂下４５０－２,岐阜県中津川市坂下４５０－２,,0573-70-0050,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,有限会社あさひ,ﾕｳｹﾞﾝｶﾞｲｼｬｱｻﾋ,岐阜県中津川市坂下７０６－４,R4.7.4,R4.7.4,R9.8.31,新規,60000550,,恵那保健所,道の駅　きりら坂下売店,0573,0573-70-0050,,,,岐阜県中津川市坂下４５０－２,岐阜県中津川市坂下４５０－２,,106915,岐阜県,中津川市,坂下,,2022/07/04,2022/07/04,,2027/08/31,有限会社あさひ,,,岐阜県中津川市坂下７０６－４,岐阜県中津川市坂下７０６－４,,106915,岐阜県,中津川市,坂下,60000550,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,道の駅　きりら坂下売店,道の駅きりら坂下売店,有限会社あさひ,,1,,,,,ミチノエキキリラサカシタバイテン
ぽん太の五平餅　本店,,ポンタノゴヘイモチホンテン,岐阜県中津川市落合７５５－１４,岐阜県中津川市落合７５５－１４,,0573-69-3001,飲食店営業 五平もち    ,飲食店営業,五平もち,,,,,五平もち,有限会社福嶋,ﾕｳｹﾞﾝｶﾞｲｼｬﾌｸｼﾏ,岐阜県中津川市落合５１３－６,R4.7.4,R4.7.4,R9.11.30,新規,60000551,,恵那保健所,ぽん太の五平餅　本店,0573,0573-69-3001,,,,岐阜県中津川市落合７５５－１４,岐阜県中津川市落合７５５－１４,,106880,岐阜県,中津川市,落合,,2022/07/04,2022/07/04,,2027/11/30,有限会社福嶋,,,岐阜県中津川市落合５１３－６,岐阜県中津川市落合５１３－６,,106880,岐阜県,中津川市,落合,60000551,新規,飲食店営業,五平もち 五平もち,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ぽん太の五平餅　本店,ぽん太の五平餅本店,有限会社福嶋,,1,,,,,ポンタノゴヘイモチホンテン
喫茶去あたらや,,キッサコアタラヤ,岐阜県恵那市岩村町779-3,岐阜県恵那市岩村町７７９－３,,09018610970,菓子製造業 菓子製造業    ,菓子製造業,菓子製造業,,,,,,老平仁美,ｵｲﾀﾞｲﾗﾋﾄﾐ,,R4.7.7,R4.7.7,R10.5.31,新規,60000553,,恵那保健所,喫茶去あたらや,0573,09018610970,,,,岐阜県恵那市岩村町７７９－３,岐阜県恵那市岩村町７７９－３,,107353,岐阜県,恵那市,岩村町,,2022/07/07,2022/07/07,,2028/05/31,,老平仁美,,,,,,,,,60000553,新規,菓子製造業,菓子製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,喫茶去あたらや,喫茶去あたらや,,,1,,,,,キッサコアタラヤ
あまから工場,,アマカラコウジョウ,岐阜県恵那市大井町１３６,岐阜県恵那市大井町１３６,,0573-25-4402,そうざい製造業 そうざい製造業    ,そうざい製造業,そうざい製造業,,,,,五平もち,有限会社あまから,ﾕｳｹﾞﾝｶﾞｲｼｬｱﾏｶﾗ,岐阜県恵那市大井町２９５−１２,R4.7.7,R4.7.7,R10.2.29,新規,60000554,,恵那保健所,あまから工場,0573,0573-25-4402,,,,岐阜県恵那市大井町１３６,岐阜県恵那市大井町１３６,,107324,岐阜県,恵那市,大井町,,2022/07/07,2022/07/07,,2028/02/29,有限会社あまから,,,岐阜県恵那市大井町２９５−１２,岐阜県恵那市大井町２９５−１２,,107324,岐阜県,恵那市,大井町,60000554,新規,そうざい製造業,そうざい製造業 五平もち,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,あまから工場,あまから工場,有限会社あまから,,1,,,,,アマカラコウジョウ
はなれ,,ハナレ,岐阜県恵那市岩村町８２５,岐阜県恵那市岩村町８２５,,,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,山田　里美,ﾔﾏﾀﾞｻﾄﾐ,,R4.7.8,R4.7.8,R10.5.31,新規,60000555,,恵那保健所,はなれ,0573,,,,,岐阜県恵那市岩村町８２５,岐阜県恵那市岩村町８２５,,107353,岐阜県,恵那市,岩村町,,2022/07/08,2022/07/08,,2028/05/31,,山田　里美,,,,,,,,,60000555,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,はなれ,はなれ,,,1,,,,,ハナレ
保護猫カフェ‘Ｏｈａｎａ,,ホゴネコカフェオハナ,岐阜県中津川市中津川３０２２－１６,岐阜県中津川市中津川３０２２－１６,,070-9008-7087,飲食店営業 軽食喫茶    ,飲食店営業,軽食喫茶,,,,,軽食喫茶,小木曽　樹,ｺｷﾞｿｲﾂｷ,,R4.7.19,R4.7.19,R9.11.30,新規,60000562,,恵那保健所,保護猫カフェ‘Ｏｈａｎａ,0573,070-9008-7087,,,,岐阜県中津川市中津川３０２２－１６,岐阜県中津川市中津川３０２２－１６,,106895,岐阜県,中津川市,中津川,,2022/07/19,2022/07/19,,2027/11/30,,小木曽　樹,,,,,,,,,60000562,新規,飲食店営業,軽食喫茶 軽食喫茶,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,保護猫カフェ＇Ｏｈａｎａ,保護猫カフェＯｈａｎａ,,,1,,,,,ホゴネコカフェオハナ
じいばあず,,ジイバアズ,岐阜県中津川市付知町１８４５,岐阜県中津川市付知町１８４５,,090-4799-8954,みそ又はしょうゆ製造業 みそ又はしょうゆ製造業    ,みそ又はしょうゆ製造業,みそ又はしょうゆ製造業,,,,,,田口　泉,ﾀｸﾞﾁ ｲｽﾞﾐ,,R4.7.20,R4.7.20,R9.8.31,新規,60000566,,恵那保健所,じいばあず,0573,090-4799-8954,,,,岐阜県中津川市付知町１８４５,岐阜県中津川市付知町１８４５,,106919,岐阜県,中津川市,付知町,,2022/07/20,2022/07/20,,2027/08/31,,田口　泉,,,,,,,,,60000566,新規,みそ又はしょうゆ製造業,みそ又はしょうゆ製造業,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,製造業,食料品製造業,,,,,,,,,じいばあず,じいばあず,,,1,,,,,ジイバアズ
付知峡倉屋温泉,,ツケチキョウクラヤオンセン,岐阜県中津川市付知町１９２９－１,岐阜県中津川市付知町１９２９－１,,0573-82-5311,飲食店営業 一般食堂    ,飲食店営業,一般食堂,,,,,一般食堂,一般財団法人付知町振興公社,ｲｯﾊﾟﾝｻﾞｲﾀﾞﾝﾎｳｼﾞﾝﾂｹﾁﾁｮｳｼﾝｺｳｺｳｼｬ,岐阜県中津川市付知町８５８１－１,R4.7.20,R4.7.20,R9.8.31,新規,60000567,,恵那保健所,付知峡倉屋温泉,0573,0573-82-5311,,,,岐阜県中津川市付知町１９２９－１,岐阜県中津川市付知町１９２９－１,,106919,岐阜県,中津川市,付知町,,2022/07/20,2022/07/20,,2027/08/31,一般財団法人付知町振興公社,,,岐阜県中津川市付知町８５８１－１,岐阜県中津川市付知町８５８１－１,,106919,岐阜県,中津川市,付知町,60000567,新規,飲食店営業,一般食堂 一般食堂,,,229-235_岐阜県_岐阜県一括_食品衛生()_2022年06月-2022年07月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,付知峡倉屋温泉,付知峡倉屋温泉,一般財団法人付知町振興公社,,1,,,,,ツケチキョウクラヤオンセン
