https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,83,愛媛県,松山市,セブンーイレブン,松山大街道２丁目店,セブンーイレブン 松山大街道２丁目店,魚介類販売業,簡易,松山市大街道２丁目６－１０,,,,932-5507,,株式会社セブンーイレブン・ジャパン,,代表取締役,永松 文彦,第00000025号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,セブンーイレブン 松山大街道２丁目店,089,089-932-5507,,,,松山市大街道２丁目６－１０,愛媛県松山市大街道２丁目６－１０,,193775,38,38201,大街道２,,2021/04/07,2021/04/07,,2026/06/30,株式会社セブンーイレブン・ジャパン,永松 文彦,,,,,,,,,第00000025号,,魚介類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,セブンイレブン松山大街道２丁目店089-932-550719377538201,40b1c63f-fa83-40f2-8fea-6e6e27d7a9aa,株式会社セブンーイレブン・ジャパン,2ce439f3-0227-4c3d-8dd0-62fac84c3422,1df75213-6943-4953-8631-3ce980154234,2021/04/07,セブンイレブン　松山大街道２丁目店,セブンイレブン松山大街道２丁目店,株式会社セブンーイレブン・ジャパン
382019,84,愛媛県,松山市,いよてつ髙島屋 ７階催会場 札幌蟹販,,,魚介類販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000041号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 札幌蟹販,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000041号,,魚介類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,いよてつ髙島屋７階催会場札幌蟹販19409338201,fe96b74b-f4b2-45f4-83cc-4a3da0035d0f,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,11f77a59-ead9-4e8e-9681-e985f87b2beb,2021/04/13,いよてつ髙島屋　７階催会場　札幌蟹販,いよてつ髙島屋７階催会場札幌蟹販,株式会社伊予鉄髙島屋
382019,85,愛媛県,松山市,セブンーイレブン北条土手内店,,,魚介類販売業,簡易,松山市土手内１５－５,,,,993-2277,小川 極人,,,,,第00000095号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,セブンーイレブン北条土手内店,089,089-993-2277,,,,松山市土手内１５－５,愛媛県松山市土手内１５－５,,194326,38,38201,土手内,,2021/04/28,2021/04/28,,2026/06/30,,小川 極人  ,,,,,,,,,第00000095号,,魚介類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,セブンイレブン北条土手内店089-993-227719432638201,126800a2-f07f-4771-a86b-201f0aecc786,,personal,d0a2b3a5-6f31-4fa6-93a6-16bbb96cfe4f,2021/04/28,セブンイレブン北条土手内店,セブンイレブン北条土手内店,
382019,86,愛媛県,松山市,いよてつ髙島屋 ７階催会場 札幌蟹販,,,魚介類販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000105号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 札幌蟹販,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000105号,,魚介類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,いよてつ髙島屋７階催会場札幌蟹販19409338201,fe96b74b-f4b2-45f4-83cc-4a3da0035d0f,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,4867d8ef-ecaf-4039-9a0b-c71ea8a30dc4,2021/04/28,いよてつ髙島屋　７階催会場　札幌蟹販,いよてつ髙島屋７階催会場札幌蟹販,株式会社伊予鉄髙島屋
382019,87,愛媛県,松山市,くすりのレデイ道後緑台店,,,食肉販売業,簡易,松山市道後緑台４－７,,,,911-1770,,株式会社レデイ薬局,,代表取締役,白石 明生,第00000013号,R3.4.5,R3.4.5,,R8.6.30,,,,,,377,くすりのレデイ道後緑台店,089,089-911-1770,,,,松山市道後緑台４－７,愛媛県松山市道後緑台４－７,,193981,38,38201,道後緑台,,2021/04/05,2021/04/05,,2026/06/30,株式会社レデイ薬局,白石 明生,,,,,,,,,第00000013号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,くすりのレデイ道後緑台店089-911-177019398138201,0ffb4f12-7adc-44f9-abcf-5395eb60da8e,株式会社レデイ薬局,f0bf9fbf-48ad-4987-b908-5c07f1751e51,09267334-d0ed-4bfc-afc7-3744bc130ccf,2021/04/05,くすりのレデイ道後緑台店,くすりのレデイ道後緑台店,株式会社レデイ薬局
382019,88,愛媛県,松山市,ローソン松山土橋町店,,,食肉販売業,簡易,松山市土橋町７９－１,,,,089-993-6664,,株式会社青木屋,,代表取締役,青木 慎一,第00000023号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,ローソン松山土橋町店,089,089-993-6664,,,,松山市土橋町７９－１,愛媛県松山市土橋町７９－１,,193984,38,38201,土橋町,,2021/04/07,2021/04/07,,2026/06/30,株式会社青木屋,青木 慎一,,,,,,,,,第00000023号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,ロソン松山土橋町店089-993-666419398438201,8e7883d0-d365-4de1-8a8a-e695a0de22ce,株式会社青木屋,69a5486c-a8f7-4e15-a30f-b93a94f53276,68ba4fc3-7472-45be-b16c-2d717b3dbda0,2021/04/07,ローソン松山土橋町店,ロソン松山土橋町店,株式会社青木屋
382019,89,愛媛県,松山市,セブンーイレブン,松山大街道２丁目店,セブンーイレブン 松山大街道２丁目店,食肉販売業,簡易,松山市大街道２丁目６－１０,,,,932-5507,,株式会社セブンーイレブン・ジャパン,,代表取締役,永松 文彦,第00000027号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,セブンーイレブン 松山大街道２丁目店,089,089-932-5507,,,,松山市大街道２丁目６－１０,愛媛県松山市大街道２丁目６－１０,,193775,38,38201,大街道２,,2021/04/07,2021/04/07,,2026/06/30,株式会社セブンーイレブン・ジャパン,永松 文彦,,,,,,,,,第00000027号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,セブンイレブン松山大街道２丁目店089-932-550719377538201,40b1c63f-fa83-40f2-8fea-6e6e27d7a9aa,株式会社セブンーイレブン・ジャパン,2ce439f3-0227-4c3d-8dd0-62fac84c3422,98df233e-363d-4b35-9e58-5f5e850a1103,2021/04/07,セブンイレブン　松山大街道２丁目店,セブンイレブン松山大街道２丁目店,株式会社セブンーイレブン・ジャパン
382019,90,愛媛県,松山市,いよてつ髙島屋 ８階スカイドーム,デンプランニング,いよてつ髙島屋 ８階スカイドーム デンプランニング,食肉販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ８Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000042号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ８階スカイドーム デンプランニング,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ８Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000042号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,いよてつ髙島屋８階スカイドムデンプランニング19409338201,c006242e-624d-4734-96b9-045295f8dc8a,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,2a757d04-575c-4ca4-a999-01290a519976,2021/04/13,いよてつ髙島屋　８階スカイドーム　デンプランニング,いよてつ髙島屋８階スカイドムデンプランニング,株式会社伊予鉄髙島屋
382019,91,愛媛県,松山市,いよてつ髙島屋 ７階催会場,炭や・トヨニシファーム,いよてつ髙島屋 ７階催会場 炭や・トヨニシファーム,食肉販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000060号,R3.4.21,R3.4.21,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 炭や・トヨニシファーム,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/21,2021/04/21,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000060号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,いよてつ髙島屋７階催会場炭やトヨニシファム19409338201,b13ac080-1439-4f18-b4a0-1cac30f7a608,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,c1c12593-f3c9-482b-8f3a-81cc2fd31391,2021/04/21,いよてつ髙島屋　７階催会場　炭や・トヨニシファーム,いよてつ髙島屋７階催会場炭やトヨニシファム,株式会社伊予鉄髙島屋
382019,92,愛媛県,松山市,セブンーイレブン北条土手内店,,,食肉販売業,簡易,松山市土手内１５－５,,,,993-2277,小川 極人,,,,,第00000097号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,セブンーイレブン北条土手内店,089,089-993-2277,,,,松山市土手内１５－５,愛媛県松山市土手内１５－５,,194326,38,38201,土手内,,2021/04/28,2021/04/28,,2026/06/30,,小川 極人  ,,,,,,,,,第00000097号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,セブンイレブン北条土手内店089-993-227719432638201,126800a2-f07f-4771-a86b-201f0aecc786,,personal,fa7e6eb3-2a53-4282-8598-d170a844a188,2021/04/28,セブンイレブン北条土手内店,セブンイレブン北条土手内店,
382019,93,愛媛県,松山市,くすりのレデイ 宮西店,,,食肉販売業,簡易,松山市味酒町２丁目１４－２１,,,,089-915-2311,,株式会社レデイ薬局,,代表取締役,白石 明生,第00000100号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,くすりのレデイ 宮西店,089,089-915-2311,,,,松山市味酒町２丁目１４－２１,愛媛県松山市味酒町２丁目１４－２１,,194074,38,38201,味酒町２,,2021/04/28,2021/04/28,,2026/06/30,株式会社レデイ薬局,白石 明生,,,,,,,,,第00000100号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,くすりのレデイ宮西店089-915-231119407438201,07c0cf99-c386-4842-894e-64e54edaaa83,株式会社レデイ薬局,f0bf9fbf-48ad-4987-b908-5c07f1751e51,9b8bea02-81ff-4ee2-9c75-34713abc583d,2021/04/28,くすりのレデイ　宮西店,くすりのレデイ宮西店,株式会社レデイ薬局
382019,94,愛媛県,松山市,いよてつ髙島屋 ８階スカイドーム,デンプランニング,いよてつ髙島屋 ８階スカイドーム デンプランニング,食肉販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ８Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000108号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ８階スカイドーム デンプランニング,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ８Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000108号,,食肉販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,583,,いよてつ髙島屋８階スカイドムデンプランニング19409338201,c006242e-624d-4734-96b9-045295f8dc8a,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,738d35db-4174-4984-9c62-fb0ae2230618,2021/04/28,いよてつ髙島屋　８階スカイドーム　デンプランニング,いよてつ髙島屋８階スカイドムデンプランニング,株式会社伊予鉄髙島屋
382019,95,愛媛県,松山市,ｅ－ｓｐｉｃｅ 愛媛が薫る,ＢＥＥＦ ＣＵＲＲＹ製造・直売所,ｅ－ｓｐｉｃｅ 愛媛が薫る ＢＥＥＦ ＣＵＲＲＹ製造・直売所,食品の冷凍又は冷蔵業,食品の冷凍又は冷蔵業,松山市西一万町８－１６,,,,,佐藤 光司,,,,,第00000016号,R3.4.5,R3.4.5,,R8.6.30,,,,,,377,ｅ－ｓｐｉｃｅ 愛媛が薫る ＢＥＥＦ ＣＵＲＲＹ製造・直売所,089,,,,,松山市西一万町８－１６,愛媛県松山市西一万町８－１６,,193997,38,38201,西一万町,,2021/04/05,2021/04/05,,2026/06/30,,佐藤 光司  ,,,,,,,,,第00000016号,,食品の冷凍又は冷蔵業, 食品の冷凍又は冷蔵業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,ｅｓｐｉｃｅ愛媛が薫るＢＥＥＦＣＵＲＲＹ製造直売所19399738201,66220ef8-9cf5-4ebf-9525-ed85a7564ed3,,personal,c39e0ce8-893a-47ac-a155-ba59bab6ecdf,2021/04/05,ｅ－ｓｐｉｃｅ　愛媛が薫る　ＢＥＥＦ　ＣＵＲＲＹ製造・直売所,ｅｓｐｉｃｅ愛媛が薫るＢＥＥＦＣＵＲＲＹ製造直売所,
382019,96,愛媛県,松山市,サンホウ食品株式会社,,,食品の冷凍又は冷蔵業,食品の冷凍又は冷蔵業,松山市勝岡町２７０－１,,,,909-6400,,サンホウ食品株式会社,,代表取締役,梶原 栄山,第00000049号,R3.4.15,R3.4.15,,R8.6.30,,,,,,377,サンホウ食品株式会社,089,089-909-6400,,,,松山市勝岡町２７０－１,愛媛県松山市勝岡町２７０－１,,193799,38,38201,勝岡町,,2021/04/15,2021/04/15,,2026/06/30,サンホウ食品株式会社,梶原 栄山,,,,,,,,,第00000049号,,食品の冷凍又は冷蔵業, 食品の冷凍又は冷蔵業,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,E,9,,,サンホウ食品株式会社089-909-640019379938201,59e736e4-e7ee-4eab-9466-c259c40911ab,サンホウ食品株式会社,a2a83d6d-1e28-43ff-b385-30227d38d46f,807d1f97-8554-47e4-a926-c1f9dd5b10d4,2021/04/15,サンホウ食品株式会社,サンホウ食品株式会社,サンホウ食品株式会社
382019,97,愛媛県,松山市,セブンーイレブン,松山大街道２丁目店,セブンーイレブン 松山大街道２丁目店,乳類販売業,簡易,松山市大街道２丁目６－１０,,,,932-5507,,株式会社セブンーイレブン・ジャパン,,代表取締役,永松 文彦,第00000021号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,セブンーイレブン 松山大街道２丁目店,089,089-932-5507,,,,松山市大街道２丁目６－１０,愛媛県松山市大街道２丁目６－１０,,193775,38,38201,大街道２,,2021/04/07,2021/04/07,,2026/06/30,株式会社セブンーイレブン・ジャパン,永松 文彦,,,,,,,,,第00000021号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,セブンイレブン松山大街道２丁目店089-932-550719377538201,40b1c63f-fa83-40f2-8fea-6e6e27d7a9aa,株式会社セブンーイレブン・ジャパン,2ce439f3-0227-4c3d-8dd0-62fac84c3422,27b44e1f-01f2-4acf-9232-4565334a8199,2021/04/07,セブンイレブン　松山大街道２丁目店,セブンイレブン松山大街道２丁目店,株式会社セブンーイレブン・ジャパン
382019,98,愛媛県,松山市,ローソン松山土橋町店,,,乳類販売業,簡易,松山市土橋町７９－１,,,,089-993-6664,,株式会社青木屋,,代表取締役,青木 慎一,第00000026号,R3.4.7,R3.4.7,,R8.6.30,,,,,,377,ローソン松山土橋町店,089,089-993-6664,,,,松山市土橋町７９－１,愛媛県松山市土橋町７９－１,,193984,38,38201,土橋町,,2021/04/07,2021/04/07,,2026/06/30,株式会社青木屋,青木 慎一,,,,,,,,,第00000026号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,ロソン松山土橋町店089-993-666419398438201,8e7883d0-d365-4de1-8a8a-e695a0de22ce,株式会社青木屋,69a5486c-a8f7-4e15-a30f-b93a94f53276,3433873e-96c8-4ebc-874d-e71d4a17c6da,2021/04/07,ローソン松山土橋町店,ロソン松山土橋町店,株式会社青木屋
382019,99,愛媛県,松山市,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,,,乳類販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000040号,R3.4.13,R3.4.13,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/13,2021/04/13,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000040号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳19409338201,f3ace20a-cb03-4208-bf56-2099c0f814cd,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,f063dbe3-dbab-409b-8ac3-84d660293106,2021/04/13,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳,いよてつ髙島屋７階催会場駒ヶ岳牛乳,株式会社伊予鉄髙島屋
382019,100,愛媛県,松山市,くすりのレデイ 宮西店,,,乳類販売業,簡易,松山市味酒町２丁目１４－２１,,,,089-915-2311,,株式会社レデイ薬局,,代表取締役,白石 明生,第00000093号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,くすりのレデイ 宮西店,089,089-915-2311,,,,松山市味酒町２丁目１４－２１,愛媛県松山市味酒町２丁目１４－２１,,194074,38,38201,味酒町２,,2021/04/28,2021/04/28,,2026/06/30,株式会社レデイ薬局,白石 明生,,,,,,,,,第00000093号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,くすりのレデイ宮西店089-915-231119407438201,07c0cf99-c386-4842-894e-64e54edaaa83,株式会社レデイ薬局,f0bf9fbf-48ad-4987-b908-5c07f1751e51,5f5f4ad1-e815-4b84-be92-dc06db58174e,2021/04/28,くすりのレデイ　宮西店,くすりのレデイ宮西店,株式会社レデイ薬局
382019,101,愛媛県,松山市,セブンーイレブン北条土手内店,,,乳類販売業,簡易,松山市土手内１５－５,,,,993-2277,小川 極人,,,,,第00000096号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,セブンーイレブン北条土手内店,089,089-993-2277,,,,松山市土手内１５－５,愛媛県松山市土手内１５－５,,194326,38,38201,土手内,,2021/04/28,2021/04/28,,2026/06/30,,小川 極人  ,,,,,,,,,第00000096号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,セブンイレブン北条土手内店089-993-227719432638201,126800a2-f07f-4771-a86b-201f0aecc786,,personal,599d87e3-5de4-40d7-b3fe-4f55731714e7,2021/04/28,セブンイレブン北条土手内店,セブンイレブン北条土手内店,
382019,102,愛媛県,松山市,いよてつ髙島屋 ７階催会場,駒ヶ岳牛乳・町村農場,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・町村農場,乳類販売業,簡易,松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,,,,,株式会社伊予鉄髙島屋,,代表取締役,林 巧,第00000107号,R3.4.28,R3.4.28,,R8.6.30,,,,,,377,いよてつ髙島屋 ７階催会場 駒ヶ岳牛乳・町村農場,089,,,,,松山市湊町５丁目１－１,愛媛県松山市湊町５丁目１－１,株式会社伊予鉄髙島屋 ７Ｆ,194093,38,38201,湊町５,,2021/04/28,2021/04/28,,2026/06/30,株式会社伊予鉄髙島屋,林 巧,,,,,,,,,第00000107号,,乳類販売業, 簡易,,,377_愛媛県_松山市保健所_食品衛生()_2021年04月_末日,I,58,,,いよてつ髙島屋７階催会場駒ヶ岳牛乳町村農場19409338201,1f297d3c-9105-4be3-bad1-84a92333a201,株式会社伊予鉄髙島屋,40ca9b35-bfd4-4332-bf3e-be7f3526471e,e0185220-b054-4626-915c-a90dc54909f6,2021/04/28,いよてつ髙島屋　７階催会場　駒ヶ岳牛乳・町村農場,いよてつ髙島屋７階催会場駒ヶ岳牛乳町村農場,株式会社伊予鉄髙島屋
