https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名2,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者2,申請者1,法人番号,申請者2,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,251,愛媛県,松山市,北条鹿島レストハウス,,ホウジョウカシマレストハウス,飲食店営業,,松山市北条辻1596-4,松山市北条辻１５９６－４,,,,089-993-0101,山崎啓史,,,,第513号,2021/6/30,2021/6/30,,2026/6/30,,,,,,377,北条鹿島レストハウス,089,089-993-0101,,,,松山市北条辻１５９６－４,愛媛県松山市北条辻１５９６－４,,194345,38,38201,北条辻,,2021/06/30,2021/06/30,,2026/06/30,,山崎啓史  ,,,,,,,,,第513号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,北条鹿島レストハウス089-993-010119434538201,8acf173f-75c5-4ef3-9777-dcfe8489e8b0,,personal,da545a06-9757-44a4-999d-2ed74d5b36cf,2021/06/30,北条鹿島レストハウス,北条鹿島レストハウス,
382019,252,愛媛県,松山市,Indie Hill,,インディヒル,飲食店営業,,松山市二番町2-7-16VERT４０ビル4F,松山市二番町２－７－１６,VERT４０ビル４F,,,089-932-7299,岩名恵次,,,,第514号,2021/6/30,2021/6/30,,2026/6/30,,,,,,377,Indie Hill,089,089-932-7299,,,,松山市二番町２－７－１６,愛媛県松山市二番町２－７－１６,VERT４０ビル４F,194003,38,38201,二番町２,,2021/06/30,2021/06/30,,2026/06/30,,岩名恵次  ,,,,,,,,,第514号,,飲食店営業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,M,76,,,ＩｎｄｉｅＨｉｌｌ089-932-729919400338201,d7abb7d8-77ba-4889-bd2f-ebb66baab20e,,personal,7f9f4293-a8aa-47ab-b3b9-29c858000480,2021/06/30,Ｉｎｄｉｅ　Ｈｉｌｌ,ＩｎｄｉｅＨｉｌｌ,
382019,253,愛媛県,松山市,ブラウバッハ ジョー・プラ店,,ブラウバッハ ジョープラテン,菓子製造業,,松山市朝生田町５－１－２５ジョー・プラ１階,松山市朝生田町５－１－２５,ジョー・プラ１階,,,089-935-7822,,堤製パン株式会社,,堤敏朗,第205号,2021/6/3,2021/6/3,,2026/6/30,,,,,,377,ブラウバッハ ジョー・プラ店,089,089-935-7822,,,,松山市朝生田町５－１－２５,愛媛県松山市朝生田町５－１－２５,ジョー・プラ１階,193729,38,38201,朝生田町５,,2021/06/03,2021/06/03,,2026/06/30,堤製パン株式会社,堤敏朗,,,,,,,,,第205号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ブラウバッハジョプラ店089-935-782219372938201,cece5182-5e37-4dde-a7d2-d0258469e6ac,堤製パン株式会社,8e66b5cd-608a-45e0-845d-bd05904b01f4,e439eaa2-15b4-479a-b112-088364274698,2021/06/03,ブラウバッハ　ジョー・プラ店,ブラウバッハジョプラ店,堤製パン株式会社
382019,254,愛媛県,松山市,aoitori BAKERY,,アオイトリ ベーカリー,菓子製造業,,松山市南高井町１３９６－１,松山市南高井町１３９６－１,,,,,芝田智弥,,,,第210号,2021/6/4,2021/6/4,,2026/6/30,,,,,,377,aoitori BAKERY,089,,,,,松山市南高井町１３９６－１,愛媛県松山市南高井町１３９６－１,,194108,38,38201,南高井町,,2021/06/04,2021/06/04,,2026/06/30,,芝田智弥  ,,,,,,,,,第210号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ａｏｉｔｏｒｉＢＡＫＥＲＹ19410838201,ec51ecbd-b216-4976-89af-a7d54224bb74,,personal,152a34c4-4dcf-472a-bd1f-be33a837134d,2021/06/04,ａｏｉｔｏｒｉ　ＢＡＫＥＲＹ,ａｏｉｔｏｒｉＢＡＫＥＲＹ,
382019,255,愛媛県,松山市,満まるキッチン三津店,,マンマルキッチンミツテン,菓子製造業,,松山市三津2丁目14-23みつのほ A区画,松山市三津２丁目１４－２３,みつのほ A区画,,,089-989-7946,,ＮＰＯ法人ささえる,,山田洋子,第222号,2021/6/7,2021/6/7,,2026/6/30,,,,,,377,満まるキッチン三津店,089,089-989-7946,,,,松山市三津２丁目１４－２３,愛媛県松山市三津２丁目１４－２３,みつのほ A区画,194082,38,38201,三津２,,2021/06/07,2021/06/07,,2026/06/30,ＮＰＯ法人ささえる,山田洋子,,,,,,,,,第222号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,満まるキッチン三津店089-989-794619408238201,8bf95d3f-12c9-4ea9-a24a-48fc04cc2c69,ＮＰＯ法人ささえる,bb6026c4-6b43-46db-8b9a-72c06cfe4042,86269600-f47e-4d65-8225-f6f6f8198684,2021/06/07,満まるキッチン三津店,満まるキッチン三津店,ＮＰＯ法人ささえる
382019,256,愛媛県,松山市,松山学校給食パン（株）,,マツヤマガッコウキュウショクパンカブシキガイシャ,菓子製造業,,松山市萱町6-6,松山市萱町６－６,,,,089-925-1461,,松山学校給食パン株式会社,,大西彰,第239号,2021/6/8,2021/6/8,,2026/6/30,,,,,,377,松山学校給食パン（株）,089,089-925-1461,,,,松山市萱町６－６,愛媛県松山市萱町６－６,,193816,38,38201,萱町６,,2021/06/08,2021/06/08,,2026/06/30,松山学校給食パン株式会社,大西彰,,,,,,,,,第239号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,松山学校給食パン株式会社089-925-146119381638201,48cc1e8d-1ffc-4ab3-ac8b-50f24ecd3e9a,松山学校給食パン株式会社,c2f47375-e31f-4be4-9802-df418f54f376,5c8564a2-4be9-4fee-aa07-e63da24e94f7,2021/06/08,松山学校給食パン株式会社,松山学校給食パン株式会社,松山学校給食パン株式会社
382019,257,愛媛県,松山市,いろえんぴつ,,イロエンピツ,菓子製造業,,松山市辻町13-15グレース辻町１階,松山市辻町１３－１５,グレース辻町１階,,,089-923-9925,,特定非営利活動法人花,,平地樞亨,第261号,2021/6/9,2021/6/9,,2026/6/30,,,,,,377,いろえんぴつ,089,089-923-9925,,,,松山市辻町１３－１５,愛媛県松山市辻町１３－１５,グレース辻町１階,193962,38,38201,辻町,,2021/06/09,2021/06/09,,2026/06/30,特定非営利活動法人花,平地樞亨,,,,,,,,,第261号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,いろえんぴつ089-923-992519396238201,dc631dce-a2e5-4aa9-9d3c-6025315a4e11,特定非営利活動法人花,9636acbe-a49e-459b-bca7-c5659a5928f4,c2f530da-ceee-4ce4-a31e-af9a27188367,2021/06/09,いろえんぴつ,いろえんぴつ,特定非営利活動法人花
382019,258,愛媛県,松山市,ラ・ムー松山中央店,,ラ・ムーマツヤマチュウオウテン,菓子製造業,,松山市中央２丁目７０－１,松山市中央２丁目７０－１,,,,089-996-8270,,大黒天物産株式会社,,大賀昭司,第262号,2021/6/9,2021/6/9,,2026/6/30,,,,,,377,ラ・ムー松山中央店,089,089-996-8270,,,,松山市中央２丁目７０－１,愛媛県松山市中央２丁目７０－１,,193958,38,38201,中央２,,2021/06/09,2021/06/09,,2026/06/30,大黒天物産株式会社,大賀昭司,,,,,,,,,第262号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ラム松山中央店089-996-827019395838201,d8c7cd1e-d3bf-459a-a649-006d3c2e9cc0,大黒天物産株式会社,ab6575f0-455e-4f35-a08d-1fd307e726c6,20156bec-d25d-4f9e-b42f-973a04911a44,2021/06/09,ラ・ムー松山中央店,ラム松山中央店,大黒天物産株式会社
382019,259,愛媛県,松山市,菓子舗久屋,,カシホヒサヤ,菓子製造業,,松山市土手内７７－４,松山市土手内７７－４,,,,089-993-0510,久世和男,,,,第290号,2021/6/10,2021/6/10,,2026/6/30,,,,,,377,菓子舗久屋,089,089-993-0510,,,,松山市土手内７７－４,愛媛県松山市土手内７７－４,,194326,38,38201,土手内,,2021/06/10,2021/06/10,,2026/06/30,,久世和男  ,,,,,,,,,第290号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,菓子舗久屋089-993-051019432638201,ee8bce90-77fa-4dd6-9c87-9b6e5bd4978f,,personal,a7595861-dfd0-4434-aa1c-8e8959431a9e,2021/06/10,菓子舗久屋,菓子舗久屋,
382019,260,愛媛県,松山市,Green Berry,,グリーンベリー,菓子製造業,,松山市住吉２丁目１１－１０,松山市住吉２丁目１１－１０,,,,089-952-9007,新本みどり,,,,第303号,2021/6/11,2021/6/11,,2026/6/30,,,,,,377,Green Berry,089,089-952-9007,,,,松山市住吉２丁目１１－１０,愛媛県松山市住吉２丁目１１－１０,,193912,38,38201,住吉２,,2021/06/11,2021/06/11,,2026/06/30,,新本みどり  ,,,,,,,,,第303号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ＧｒｅｅｎＢｅｒｒｙ089-952-900719391238201,79cb1ab5-1831-4ece-a9e0-f6804a2460d9,,personal,86828133-1e6c-4090-85c5-888f23a511b7,2021/06/11,Ｇｒｅｅｎ　Ｂｅｒｒｙ,ＧｒｅｅｎＢｅｒｒｙ,
382019,261,愛媛県,松山市,株式会社うつぼ屋,,カブシキガイシャウツボヤ,菓子製造業,,松山市平田町230,松山市平田町２３０,,,,089-978-1611,,（株）うつぼ屋,,伊狩詩朗,第316号,2021/6/14,2021/6/14,,2026/6/30,,,,,,377,株式会社うつぼ屋,089,089-978-1611,,,,松山市平田町２３０,愛媛県松山市平田町２３０,,194035,38,38201,平田町,,2021/06/14,2021/06/14,,2026/06/30,（株）うつぼ屋,伊狩詩朗,,,,,,,,,第316号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,株式会社うつぼ屋089-978-161119403538201,9773e2cd-5bc8-4d83-801e-095caa6063cf,株式会社うつぼ屋,c86246c9-8150-424f-b63a-dfbfd7e8c827,19469df3-c34c-4149-8516-6e75c5a8c307,2021/06/14,株式会社うつぼ屋,株式会社うつぼ屋,株式会社うつぼ屋
382019,262,愛媛県,松山市,ＣＡＲＴＡ ＢＲＥＡＤ,,カルタ ブレッド,菓子製造業,,松山市姫原２丁目３－１６,松山市姫原２丁目３－１６,,,,089-916-4504,池田勝利,,,,第317号,2021/6/14,2021/6/14,,2026/6/30,,,,,,377,ＣＡＲＴＡ ＢＲＥＡＤ,089,089-916-4504,,,,松山市姫原２丁目３－１６,愛媛県松山市姫原２丁目３－１６,,194032,38,38201,姫原２,,2021/06/14,2021/06/14,,2026/06/30,,池田勝利  ,,,,,,,,,第317号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ＣＡＲＴＡＢＲＥＡＤ089-916-450419403238201,b057316a-bf7c-4acd-bb4f-7929849cb8f1,,personal,fa0c8bda-6716-4a24-b414-d78461ab0842,2021/06/14,ＣＡＲＴＡ　ＢＲＥＡＤ,ＣＡＲＴＡＢＲＥＡＤ,
382019,263,愛媛県,松山市,芋舗 芋屋金次郎 松山店,,イモホウ イモヤキンジロウ マツヤマテン,菓子製造業,,松山市桑原５丁目８－２６,松山市桑原５丁目８－２６,,,,089-915-5535,,澁谷食品株式会社,,澁谷伸一,第318号,2021/6/14,2021/6/14,,2026/6/30,,,,,,377,芋舗 芋屋金次郎 松山店,089,089-915-5535,,,,松山市桑原５丁目８－２６,愛媛県松山市桑原５丁目８－２６,,193859,38,38201,桑原５,,2021/06/14,2021/06/14,,2026/06/30,澁谷食品株式会社,澁谷伸一,,,,,,,,,第318号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,芋舗芋屋金次郎松山店089-915-553519385938201,8b2d7004-f963-4cd5-9cb3-d3f618786a5d,澁谷食品株式会社,9a58facf-89f8-436b-98fc-62ac5c29bc23,0b8ec564-d57a-4e43-a3d2-45b3d3f351e1,2021/06/14,芋舗　芋屋金次郎　松山店,芋舗芋屋金次郎松山店,澁谷食品株式会社
382019,264,愛媛県,松山市,小麦工房カパラティーノ,,コムギコウボウカパラティーノ,菓子製造業,,松山市持田町1丁目２－２９ １F,松山市持田町１丁目２－２９,１F,,,089-934-5039,山本浩司,,,,第319号,2021/6/14,2021/6/14,,2026/6/30,,,,,,377,小麦工房カパラティーノ,089,089-934-5039,,,,松山市持田町１丁目２－２９,愛媛県松山市持田町１丁目２－２９,１F,194125,38,38201,持田町１,,2021/06/14,2021/06/14,,2026/06/30,,山本浩司  ,,,,,,,,,第319号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,小麦工房カパラティノ089-934-503919412538201,b5c3f41e-aefc-4a80-ad7e-173c32a560a5,,personal,99851779-31b3-45f9-8377-d1b180345939,2021/06/14,小麦工房カパラティーノ,小麦工房カパラティノ,
382019,265,愛媛県,松山市,セルフィッシュ,,セルフィッシュ,菓子製造業,,松山市湊町3丁目7－17白山ビル２F,松山市湊町３丁目７－１７,白山ビル２F,,,,大坪淳子,,,,第324号,2021/6/14,2021/6/14,,2026/6/30,,,,,,377,セルフィッシュ,089,,,,,松山市湊町３丁目７－１７,愛媛県松山市湊町３丁目７－１７,白山ビル２F,194091,38,38201,湊町３,,2021/06/14,2021/06/14,,2026/06/30,,大坪淳子  ,,,,,,,,,第324号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,セルフィッシュ19409138201,46d45dbf-63be-480e-95dc-c3b9f4eb7bd3,,personal,b78b047c-4443-4916-8611-886d100450a1,2021/06/14,セルフィッシュ,セルフィッシュ,
382019,266,愛媛県,松山市,atelier kuri,,アトリエ クリ,菓子製造業,,松山市南高井町763-5,松山市南高井町７６３－５,,,,089-907-3603,山内みゆき,,,,第386号,2021/6/18,2021/6/18,,2026/6/30,,,,,,377,atelier kuri,089,089-907-3603,,,,松山市南高井町７６３－５,愛媛県松山市南高井町７６３－５,,194108,38,38201,南高井町,,2021/06/18,2021/06/18,,2026/06/30,,山内みゆき  ,,,,,,,,,第386号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ａｔｅｌｉｅｒｋｕｒｉ089-907-360319410838201,9bf381eb-8950-4ecb-bf9a-fc005f14398e,,personal,66f235b1-9637-4ff0-a137-482db0cce8e5,2021/06/18,ａｔｅｌｉｅｒ　ｋｕｒｉ,ａｔｅｌｉｅｒｋｕｒｉ,
382019,267,愛媛県,松山市,有限会社奥村ストアー,,ユウゲンカイシャオクムラストアー,菓子製造業,,松山市桑原１丁目９－５,松山市桑原１丁目９－５,,,,,,有限会社奥村ストアー,,奥村健次郎,第423号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,有限会社奥村ストアー,089,,,,,松山市桑原１丁目９－５,愛媛県松山市桑原１丁目９－５,,193855,38,38201,桑原１,,2021/06/22,2021/06/22,,2026/06/30,有限会社奥村ストアー,奥村健次郎,,,,,,,,,第423号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,有限会社奥村ストア19385538201,b1da36f8-39d0-43ad-8bc7-50b5485385b6,有限会社奥村ストアー,5f263b73-43f5-4f5e-a61c-4ad030f8c340,d7f85829-b7ec-4118-ba3e-bc0a2b65307e,2021/06/22,有限会社奥村ストアー,有限会社奥村ストア,有限会社奥村ストアー
382019,268,愛媛県,松山市,NOCHAPE,,ノチャペ,菓子製造業,,松山市桑原7丁目5-13,松山市桑原７丁目５－１３,,,,,,M&N株式会社,,一橋邦雄,第430号,2021/6/23,2021/6/23,,2026/6/30,,,,,,377,NOCHAPE,089,,,,,松山市桑原７丁目５－１３,愛媛県松山市桑原７丁目５－１３,,193861,38,38201,桑原７,,2021/06/23,2021/06/23,,2026/06/30,M&N株式会社,一橋邦雄,,,,,,,,,第430号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ＮＯＣＨＡＰＥ19386138201,210ec2ff-f5bf-4e17-bdff-cd7f44c5b217,Ｍ＆Ｎ株式会社,2abde425-52a0-485d-a7c3-ea3de1a9d8f1,ed3c6c65-2216-45cc-a59d-b2d27a991856,2021/06/23,ＮＯＣＨＡＰＥ,ＮＯＣＨＡＰＥ,Ｍ＆Ｎ株式会社
382019,269,愛媛県,松山市,そらしと珈琲,,ソラシトコーヒー,菓子製造業,,松山市姫原３丁目１－３０ ２Ｆ,松山市姫原３丁目１－３０,２Ｆ,,,089-989-5509,,株式会社そらしと珈琲,,萩田恵資,第486号,2021/6/28,2021/6/28,,2026/6/30,,,,,,377,そらしと珈琲,089,089-989-5509,,,,松山市姫原３丁目１－３０,愛媛県松山市姫原３丁目１－３０,２Ｆ,194033,38,38201,姫原３,,2021/06/28,2021/06/28,,2026/06/30,株式会社そらしと珈琲,萩田恵資,,,,,,,,,第486号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,そらしと珈琲089-989-550919403338201,4a8b6e3a-b237-486b-8fef-0ffe412247a5,株式会社そらしと珈琲,0a5c2dc4-a9ae-4851-9208-df765a1d37ff,5e97828c-6a11-46f4-a64f-3ca2a5fb5299,2021/06/28,そらしと珈琲,そらしと珈琲,株式会社そらしと珈琲
382019,270,愛媛県,松山市,パン工房 麦の穂,,パンコウボウ ムギノホ,菓子製造業,,松山市道後緑台10-12,松山市道後緑台１０－１２,,,,089-924-5667,東俊治,,,,第499号,2021/6/29,2021/6/29,,2026/6/30,,,,,,377,パン工房 麦の穂,089,089-924-5667,,,,松山市道後緑台１０－１２,愛媛県松山市道後緑台１０－１２,,193981,38,38201,道後緑台,,2021/06/29,2021/06/29,,2026/06/30,,東俊治  ,,,,,,,,,第499号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,パン工房麦の穂089-924-566719398138201,7fad5d67-ca1b-4622-847c-87ba3007d050,,personal,e7d1e3d6-3b85-4e73-94eb-f85727ba9a8b,2021/06/29,パン工房　麦の穂,パン工房麦の穂,
382019,271,愛媛県,松山市,サンイート松山,,サンイートマツヤマ,菓子製造業,,松山市湊町4丁目8-14,松山市湊町４丁目８－１４,,,,089-932-5592,大西彰,,,,第500号,2021/6/29,2021/6/29,,2026/6/30,,,,,,377,サンイート松山,089,089-932-5592,,,,松山市湊町４丁目８－１４,愛媛県松山市湊町４丁目８－１４,,194092,38,38201,湊町４,,2021/06/29,2021/06/29,,2026/06/30,,大西彰  ,,,,,,,,,第500号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,サンイト松山089-932-559219409238201,57ead01a-2b2c-4eba-84b9-13cd9f7ce628,,personal,5688911d-6007-4303-a2bf-6e4897f59490,2021/06/29,サンイート松山,サンイト松山,
382019,272,愛媛県,松山市,ｂｕｍｐｙ,,バンピー,菓子製造業,,松山市南久米町６８６－１９メゾンド白ばら１０１,松山市南久米町６８６－１９,メゾンド白ばら１０１,,,089-968-1805,永野伊織,,,,第515号,2021/6/30,2021/6/30,,2026/6/30,,,,,,377,ｂｕｍｐｙ,089,089-968-1805,,,,松山市南久米町６８６－１９,愛媛県松山市南久米町６８６－１９,メゾンド白ばら１０１,194106,38,38201,南久米町,,2021/06/30,2021/06/30,,2026/06/30,,永野伊織  ,,,,,,,,,第515号,,菓子製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,ｂｕｍｐｙ089-968-180519410638201,7f609f6d-87f8-4774-8bb4-ac38b84a639a,,personal,ec9e8f66-7aaa-4cc0-9c08-c0d6bfc71c19,2021/06/30,ｂｕｍｐｙ,ｂｕｍｐｙ,
382019,273,愛媛県,松山市,大野印照堂北ビル,,オオノインショウドウキタビル,アイスクリーム類製造業,,松山市木屋町1丁目9-1大野印照堂北ビル1F,松山市木屋町１丁目９－１,大野印照堂北ビル１F,,,,,内楽農企業組合,,向井一冨,第429号,2021/6/23,2021/6/23,,2026/6/30,,,,,,377,大野印照堂北ビル,089,,,,,松山市木屋町１丁目９－１,愛媛県松山市木屋町１丁目９－１,大野印照堂北ビル１F,193834,38,38201,木屋町１,,2021/06/23,2021/06/23,,2026/06/30,内楽農企業組合,向井一冨,,,,,,,,,第429号,,アイスクリーム類製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,大野印照堂北ビル19383438201,42d66e3c-5f0b-44ce-9570-51deda54d583,内楽農企業組合,619ac6a1-450c-4ed4-9df2-cc18e1c3e296,e4c7efbf-f56f-40a9-af3c-7b9e1d529074,2021/06/23,大野印照堂北ビル,大野印照堂北ビル,内楽農企業組合
382019,274,愛媛県,松山市,せせらぎ,,セセラギ,そうざい製造業,,松山市恵原町２９９－１,松山市恵原町２９９－１,,,,963-3734,,有限会社えばら食品,,清水慎一,第348号,2021/6/16,2021/6/16,,2026/6/30,,,,,,377,せせらぎ,089,089-963-3734,,,,松山市恵原町２９９－１,愛媛県松山市恵原町２９９－１,,193772,38,38201,恵原町,,2021/06/16,2021/06/16,,2026/06/30,有限会社えばら食品,清水慎一,,,,,,,,,第348号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,せせらぎ089-963-373419377238201,b6879151-d84b-4fae-995d-7fe9b0d0de73,有限会社えばら食品,b04d2e09-067f-4b6c-a1ab-4091835545d4,8331bd7a-ecc7-4764-a875-736a1f4f8018,2021/06/16,せせらぎ,せせらぎ,有限会社えばら食品
382019,275,愛媛県,松山市,有限会社カネキヨ食品,,ユウゲンカイシャカネキヨショクヒン,そうざい製造業,,松山市三津２丁目６－３７,松山市三津２丁目６－３７,,,,,,有限会社カネキヨ食品,,清水和子,第400号,2021/6/21,2021/6/21,,2026/6/30,,,,,,377,有限会社カネキヨ食品,089,,,,,松山市三津２丁目６－３７,愛媛県松山市三津２丁目６－３７,,194082,38,38201,三津２,,2021/06/21,2021/06/21,,2026/06/30,有限会社カネキヨ食品,清水和子,,,,,,,,,第400号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,有限会社カネキヨ食品19408238201,f5625f41-d0fd-403d-b5a4-4e55ed85d929,有限会社カネキヨ食品,fd3c55c0-32e5-4890-97ea-a6867cc40ad1,9173d846-e583-43ae-81e2-0709f8fbc65e,2021/06/21,有限会社カネキヨ食品,有限会社カネキヨ食品,有限会社カネキヨ食品
382019,276,愛媛県,松山市,たんぽぽ,,タンポポ,そうざい製造業,,松山市福音寺町５１２,松山市福音寺町５１２,,,,089-933-1253,仙波みはる,,,,第428号,2021/6/22,2021/6/22,,2026/6/30,,,,,,377,たんぽぽ,089,089-933-1253,,,,松山市福音寺町５１２,愛媛県松山市福音寺町５１２,,194036,38,38201,福音寺町,,2021/06/22,2021/06/22,,2026/06/30,,仙波みはる  ,,,,,,,,,第428号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,たんぽぽ089-933-125319403638201,2b1b4f2e-b03e-43c5-beb4-77b038b6492b,,personal,e502f022-a91a-408e-8570-490c4c20552a,2021/06/22,たんぽぽ,たんぽぽ,
382019,277,愛媛県,松山市,鶏屋 秀伝,,トリヤ ヒデン,そうざい製造業,,松山市祇園町5-22D-RATIO 102,松山市祇園町５－２２,D－RATIO１０２,,,089-968-1213,片山秀典,,,,第454号,2021/6/25,2021/6/25,,2026/6/30,,,,,,377,鶏屋 秀伝,089,089-968-1213,,,,松山市祇園町５－２２,愛媛県松山市祇園町５－２２,D－RATIO１０２,193842,38,38201,祇園町,,2021/06/25,2021/06/25,,2026/06/30,,片山秀典  ,,,,,,,,,第454号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,鶏屋秀伝089-968-121319384238201,16d59ec7-1e03-4792-ba42-c9779e17b9e3,,personal,47a664e4-5cb5-4d35-9ec3-3e575692d745,2021/06/25,鶏屋　秀伝,鶏屋秀伝,
382019,278,愛媛県,松山市,有限会社トーカイ食品,,ユウゲンガイシャトーカイショクヒン,そうざい製造業,,松山市久万ノ台327-1,松山市久万ノ台３２７－１,,,,,,有限会社トーカイ食品,,兵頭興治,第473号,2021/6/28,2021/6/28,,2026/6/30,,,,,,377,有限会社トーカイ食品,089,,,,,松山市久万ノ台３２７－１,愛媛県松山市久万ノ台３２７－１,,193853,38,38201,久万ノ台,,2021/06/28,2021/06/28,,2026/06/30,有限会社トーカイ食品,兵頭興治,,,,,,,,,第473号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,有限会社トカイ食品19385338201,a201b698-7c25-4af6-9ddc-ef81b49bc524,有限会社トーカイ食品,2d0270d8-b38d-4b60-881d-d1c2c0ccd478,ec3ed215-8d31-4ddd-9049-ae2674611992,2021/06/28,有限会社トーカイ食品,有限会社トカイ食品,有限会社トーカイ食品
382019,279,愛媛県,松山市,Let's,,レッツ,そうざい製造業,,松山市東石井５丁目９－２４,松山市東石井５丁目９－２４,,,,,,株式会社Ｌｅｔ’ｓ,,宮井竜二,第491号,2021/6/29,2021/6/29,,2026/6/30,,,,,,377,Let's,089,,,,,松山市東石井５丁目９－２４,愛媛県松山市東石井５丁目９－２４,,194269,38,38201,東石井５,,2021/06/29,2021/06/29,,2026/06/30,株式会社Ｌｅｔ’ｓ,宮井竜二,,,,,,,,,第491号,,そうざい製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,Ｌｅｔｓ19426938201,332d801f-9f50-46fc-907c-4471425b46f4,株式会社Ｌｅｔ＇ｓ,2fb1acbe-ff95-4519-88f3-b1232ccd75fc,f8c6bdf6-f608-41fe-9b5b-5c80d2e9a807,2021/06/29,Ｌｅｔ＇ｓ,Ｌｅｔｓ,株式会社Ｌｅｔ＇ｓ
382019,280,愛媛県,松山市,遠藤味噌醤油醸造場,,エンドウミソショウユジョウゾウジョウ,みそ又はしょうゆ製造業,,松山市三津2-10-30,松山市三津２－１０－３０,,,,,遠藤利典,,,,第347号,2021/6/16,2021/6/16,,2026/6/30,,,,,,377,遠藤味噌醤油醸造場,089,,,,,松山市三津２－１０－３０,愛媛県松山市三津２－１０－３０,,194082,38,38201,三津２,,2021/06/16,2021/06/16,,2026/06/30,,遠藤利典  ,,,,,,,,,第347号,,みそ製造業,,,,377_愛媛県_松山市保健所_食品衛生()_2021年06月_末日.csv,E,9,,,遠藤味噌醤油醸造場19408238201,918740d0-a742-498a-9c4b-58c3a6a85381,,personal,af7790cf-4bcc-46e6-9bfd-c3297a60aefd,2021/06/16,遠藤味噌醤油醸造場,遠藤味噌醤油醸造場,
