https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請者3,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
個人,新規,11885,,海産物・物産　こまざわ,村上市藤沢２４０－９,村上市藤沢２４０－９,,0254-62-3242,駒沢　昭則,,,,,,,,,豆腐販売業,,,2 - 16,0,0,2019年07月09日,2019年07月08日,2019年07月08日,2019年07月09日,2024年07月31日,,,,,,村上保健所,海産物・物産　こまざわ,0254,0254-62-3242,,,,村上市藤沢２４０－９,新潟県村上市藤沢２４０－９,,87677,新潟県,村上市,藤沢,2019/07/08,2019/07/09,2019/07/09,,2024/07/31,,駒沢　昭則  ,,,,,,,,,2 - 16,新規,豆腐製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,海産物・物産　こまざわ,海産物物産こまざわ,
個人,新規,11847,,語り炉端　せゑ奴,村上市坂町２４０３－２,村上市坂町２４０３－２,,0254-62-3165,髙橋　美紀子,,,,,,,,,飲食店営業（一般食堂）,,,1 - 140,0,0,2018年09月21日,2018年09月14日,2018年09月20日,2018年09月21日,2024年07月31日,,,,,,村上保健所,語り炉端　せゑ奴,0254,0254-62-3165,,,,村上市坂町２４０３－２,新潟県村上市坂町２４０３－２,,87622,新潟県,村上市,坂町,2018/09/14,2018/09/21,2018/09/21,,2024/07/31,,髙橋　美紀子  ,,,,,,,,,1 - 140,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,語り炉端　せゑ奴,語り炉端せゑ奴,
個人,新規,11684,,天ぷら斉藤,村上市坂町3276‐1,村上市坂町３２７６－１,,0254-62-2568,齋藤　丈司,,,,,,,,,① 飲食店営業,,,1 - 40,0,0,2021年06月15日,2021年06月09日,2021年06月14日,2021年06月15日,2026年07月31日,,,,,,村上保健所,天ぷら斉藤,0254,0254-62-2568,,,,村上市坂町３２７６－１,新潟県村上市坂町３２７６－１,,87622,新潟県,村上市,坂町,2021/06/09,2021/06/15,2021/06/15,,2026/07/31,,齋藤　丈司  ,,,,,,,,,1 - 40,新規,飲食店営業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,天ぷら斉藤,天ぷら斉藤,
個人,新規,11684,,天ぷら斉藤,村上市坂町3276‐1,村上市坂町３２７６－１,,0254-62-2568,齋藤　丈司,,,,,,,,,⑪ 菓子製造業,,,1 - 40,0,0,2021年06月15日,2021年06月09日,2021年06月14日,2021年06月15日,2026年07月31日,,,,,,村上保健所,天ぷら斉藤,0254,0254-62-2568,,,,村上市坂町３２７６－１,新潟県村上市坂町３２７６－１,,87622,新潟県,村上市,坂町,2021/06/09,2021/06/15,2021/06/15,,2026/07/31,,齋藤　丈司  ,,,,,,,,,1 - 40,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,天ぷら斉藤,天ぷら斉藤,
個人,新規,11684,,天ぷら斉藤,村上市坂町3276‐1,村上市坂町３２７６－１,,0254-62-2568,齋藤　丈司,,,,,,,,,⑯ 水産製品製造業,,,1 - 40,0,0,2021年06月15日,2021年06月09日,2021年06月14日,2021年06月15日,2026年07月31日,,,,,,村上保健所,天ぷら斉藤,0254,0254-62-2568,,,,村上市坂町３２７６－１,新潟県村上市坂町３２７６－１,,87622,新潟県,村上市,坂町,2021/06/09,2021/06/15,2021/06/15,,2026/07/31,,齋藤　丈司  ,,,,,,,,,1 - 40,新規,水産製品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,天ぷら斉藤,天ぷら斉藤,
個人,新規,11684,,天ぷら斉藤,村上市坂町3276‐1,村上市坂町３２７６－１,,0254-62-2568,齋藤　丈司,,,,,,,,,飲食店営業（一般食堂）,,,11 - 156,0,0,2015年09月11日,2015年09月10日,2015年09月10日,2015年09月11日,2021年07月31日,,,,2021年06月14日,,村上保健所,天ぷら斉藤,0254,0254-62-2568,,,,村上市坂町３２７６－１,新潟県村上市坂町３２７６－１,,87622,新潟県,村上市,坂町,2015/09/10,2015/09/11,2015/09/11,,2021/07/31,,齋藤　丈司  ,,,,,,,,,11 - 156,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,天ぷら斉藤,天ぷら斉藤,
個人,新規,11684,,天ぷら斉藤,村上市坂町3276‐1,村上市坂町３２７６－１,,0254-62-2568,齋藤　丈司,,,,,,,,,惣菜製造業,,,1 - 241,0,0,2020年12月04日,2020年12月02日,2020年12月03日,2020年12月04日,2026年07月31日,,,,,,村上保健所,天ぷら斉藤,0254,0254-62-2568,,,,村上市坂町３２７６－１,新潟県村上市坂町３２７６－１,,87622,新潟県,村上市,坂町,2020/12/02,2020/12/04,2020/12/04,,2026/07/31,,齋藤　丈司  ,,,,,,,,,1 - 241,新規,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,天ぷら斉藤,天ぷら斉藤,
個人,新規,12075,,遠山五平商店,村上市金屋2102,村上市金屋２１０２,,0254-62-2163,遠山　佳奈,,,,,,,,,⑧ 米穀類販売業,,,,0,0,,2021年09月06日,,,,,,,,,村上保健所,遠山五平商店,0254,0254-62-2163,,,,村上市金屋２１０２,新潟県村上市金屋２１０２,,87589,新潟県,村上市,金屋,2021/09/06,,,,,,遠山　佳奈  ,,,,,,,,,,新規,米穀類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,遠山五平商店,遠山五平商店,
個人,新規,11962,,松月堂,村上市金屋２２５７,村上市金屋２２５７,,0254-62-2025,佐藤　咲子,,,,,,,,,菓子製造業,,,1 - 186,0,0,2020年09月24日,2020年09月16日,2020年09月23日,2020年09月24日,2026年07月31日,,,,,,村上保健所,松月堂,0254,0254-62-2025,,,,村上市金屋２２５７,新潟県村上市金屋２２５７,,87589,新潟県,村上市,金屋,2020/09/16,2020/09/24,2020/09/24,,2026/07/31,,佐藤　咲子  ,,,,,,,,,1 - 186,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,松月堂,松月堂,
個人,継続,11264,,居酒屋　登利銀,村上市坂町２４０３－２３,村上市坂町２４０３－２３,,0254-62-1375,長嶋　朋昌,,,,,,,,,飲食店営業（一般食堂）,,,1 - 69,0,0,2010年06月24日,2020年06月05日,2020年06月09日,2020年06月10日,2025年07月31日,,,,,,村上保健所,居酒屋　登利銀,0254,0254-62-1375,,,,村上市坂町２４０３－２３,新潟県村上市坂町２４０３－２３,,87622,新潟県,村上市,坂町,2020/06/05,2010/06/24,2020/06/10,,2025/07/31,,長嶋　朋昌  ,,,,,,,,,1 - 69,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　登利銀,居酒屋登利銀,
個人,新規,11276,,HAPPY SUGAR,村上市坂町２３９５－１,村上市坂町２３９５－１,,0254-62-1234,細野　智子,,,,,,,,,飲食店営業（一般食堂）,,,1 - 255,0,0,2017年03月31日,2017年03月09日,2017年03月30日,2017年03月31日,2022年07月31日,,,,,,村上保健所,HAPPY SUGAR,0254,0254-62-1234,,,,村上市坂町２３９５－１,新潟県村上市坂町２３９５－１,,87622,新潟県,村上市,坂町,2017/03/09,2017/03/31,2017/03/31,,2022/07/31,,細野　智子  ,,,,,,,,,1 - 255,新規,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＨＡＰＰＹ　ＳＵＧＡＲ,ＨＡＰＰＹＳＵＧＡＲ,
個人,継続,11276,,HAPPY SUGAR,村上市坂町２３９５－１,村上市坂町２３９５－１,,0254-62-1234,細野　智子,,,,,,,,,菓子製造業,,,1 - 68,0,0,2010年08月13日,2020年06月05日,2020年06月09日,2020年06月10日,2025年07月31日,,,,,,村上保健所,HAPPY SUGAR,0254,0254-62-1234,,,,村上市坂町２３９５－１,新潟県村上市坂町２３９５－１,,87622,新潟県,村上市,坂町,2020/06/05,2010/08/13,2020/06/10,,2025/07/31,,細野　智子  ,,,,,,,,,1 - 68,継続,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,ＨＡＰＰＹ　ＳＵＧＡＲ,ＨＡＰＰＹＳＵＧＡＲ,
個人,新規,11844,,村上市営あらかわゴルフ場,村上市大津３３１８－６２,村上市大津３３１８－６２,,0254-62-1100,鈴木　源左衛門,,,,,,,,,魚介類加工業,,,2 - 21,0,0,2018年08月31日,2018年08月22日,2018年08月30日,2018年08月31日,2024年07月31日,,,,,,村上保健所,村上市営あらかわゴルフ場,0254,0254-62-1100,,,,村上市大津３３１８－６２,新潟県村上市大津３３１８－６２,,87580,新潟県,村上市,大津,2018/08/22,2018/08/31,2018/08/31,,2024/07/31,,鈴木　源左衛門  ,,,,,,,,,2 - 21,新規,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,村上市営あらかわゴルフ場,村上市営あらかわゴルフ場,
個人,新規,11844,,村上市営あらかわゴルフ場,村上市大津３３１８－６２,村上市大津３３１８－６２,,0254-62-1100,鈴木　源左衛門,,,,,,,,,魚介類販売業,,,1 - 74,0,0,2018年08月31日,2018年08月22日,2018年08月30日,2018年08月31日,2024年07月31日,,,,,,村上保健所,村上市営あらかわゴルフ場,0254,0254-62-1100,,,,村上市大津３３１８－６２,新潟県村上市大津３３１８－６２,,87580,新潟県,村上市,大津,2018/08/22,2018/08/31,2018/08/31,,2024/07/31,,鈴木　源左衛門  ,,,,,,,,,1 - 74,新規,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,村上市営あらかわゴルフ場,村上市営あらかわゴルフ場,
個人,継続,11218,,スナック　凜,村上市藤沢２２４－１,村上市藤沢２２４－１,,0254-62-1031,山口　奈美,,,,,,,,,飲食店営業（一般食堂）,,,1 - 62,0,0,2009年11月19日,2020年06月05日,2020年06月08日,2020年06月09日,2025年07月31日,,,,,,村上保健所,スナック　凜,0254,0254-62-1031,,,,村上市藤沢２２４－１,新潟県村上市藤沢２２４－１,,87677,新潟県,村上市,藤沢,2020/06/05,2009/11/19,2020/06/09,,2025/07/31,,山口　奈美  ,,,,,,,,,1 - 62,継続,飲食店営業,（一般食堂）,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック　凜,スナック凜,
個人,新規,11345,,極楽物産,岩船郡　関川村大字小見１４０,岩船郡 関川村大字小見１４０,,0254-60-4129,榊原　玲子,,,,,,,,,⑪ 菓子製造業,,,1 - 178,0,0,2021年10月19日,2021年10月18日,2021年10月18日,2021年10月19日,2026年11月30日,,,,,,村上保健所,極楽物産,0254,0254-60-4129,,,,岩船郡 関川村大字小見１４０,新潟県岩船郡関川村小見１４０,,90581,新潟県,岩船郡関川村,小見,2021/10/18,2021/10/19,2021/10/19,,2026/11/30,,榊原　玲子  ,,,,,,,,,1 - 178,新規,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,極楽物産,極楽物産,
個人,新規,11345,,極楽物産,岩船郡　関川村大字小見１４０,岩船郡 関川村大字小見１４０,,0254-60-4129,榊原　玲子,,,,,,,,,㉕ そうざい製造業,,,1 - 178,0,0,2021年10月19日,2021年10月18日,2021年10月18日,2021年10月19日,2026年11月30日,,,,,,村上保健所,極楽物産,0254,0254-60-4129,,,,岩船郡 関川村大字小見１４０,新潟県岩船郡関川村小見１４０,,90581,新潟県,岩船郡関川村,小見,2021/10/18,2021/10/19,2021/10/19,,2026/11/30,,榊原　玲子  ,,,,,,,,,1 - 178,新規,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,極楽物産,極楽物産,
個人,継続,11345,,極楽物産,岩船郡　関川村大字小見１４０,岩船郡 関川村大字小見１４０,,0254-60-4129,榊原　玲子,,,,,,,,,かん詰又はびん詰食品製造業,,,1 - 191,0,0,2011年07月01日,2016年10月03日,2016年10月03日,2016年10月04日,2021年11月30日,,,,2021年10月18日,,村上保健所,極楽物産,0254,0254-60-4129,,,,岩船郡 関川村大字小見１４０,新潟県岩船郡関川村小見１４０,,90581,新潟県,岩船郡関川村,小見,2016/10/03,2011/07/01,2016/10/04,,2021/11/30,,榊原　玲子  ,,,,,,,,,1 - 191,継続,缶詰又は瓶詰食品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,極楽物産,極楽物産,
個人,継続,11345,,極楽物産,岩船郡　関川村大字小見１４０,岩船郡 関川村大字小見１４０,,0254-60-4129,榊原　玲子,,,,,,,,,菓子製造業,,,1 - 191,0,0,2011年07月01日,2016年10月03日,2016年10月03日,2016年10月04日,2021年11月30日,,,,2021年10月18日,,村上保健所,極楽物産,0254,0254-60-4129,,,,岩船郡 関川村大字小見１４０,新潟県岩船郡関川村小見１４０,,90581,新潟県,岩船郡関川村,小見,2016/10/03,2011/07/01,2016/10/04,,2021/11/30,,榊原　玲子  ,,,,,,,,,1 - 191,継続,菓子製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,極楽物産,極楽物産,
個人,継続,11345,,極楽物産,岩船郡　関川村大字小見１４０,岩船郡 関川村大字小見１４０,,0254-60-4129,榊原　玲子,,,,,,,,,惣菜製造業,,,1 - 191,0,0,2011年07月01日,2016年10月03日,2016年10月03日,2016年10月04日,2021年11月30日,,,,2021年10月18日,,村上保健所,極楽物産,0254,0254-60-4129,,,,岩船郡 関川村大字小見１４０,新潟県岩船郡関川村小見１４０,,90581,新潟県,岩船郡関川村,小見,2016/10/03,2011/07/01,2016/10/04,,2021/11/30,,榊原　玲子  ,,,,,,,,,1 - 191,継続,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,極楽物産,極楽物産,
個人,新規,12178,,高田ファーム,岩船郡　関川村大字高田69番地,岩船郡 関川村大字高田６９番地,,0254-60-4080,須貝　敏子,,,,,,,,,⑰ 農産保存食料品製造・加工業,,,,0,0,,2021年11月29日,,,,,,,,,村上保健所,高田ファーム,0254,0254-60-4080,,,,岩船郡 関川村大字高田６９番地,新潟県岩船郡関川村高田６９番地,,90600,新潟県,岩船郡関川村,高田,2021/11/29,,,,,,須貝　敏子  ,,,,,,,,,,新規,農産保存食料品製造・加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,野菜缶詰・果実缶詰・農産保存食料品製造業,,,,,,,,高田ファーム,高田ファム,
個人,新規,12084,,ulu,村上市山居町１丁目２－２９アッセンブル泰源１－A,村上市山居町１丁目２－２９,アッセンブル泰源１－A,0254-57-1035,内山　久美子,,,,,,,,,① 飲食店営業,,,1 - 148,0,0,2021年09月28日,2021年09月22日,2021年09月27日,2021年09月28日,2026年10月31日,,,,,,村上保健所,ulu,0254,0254-57-1035,,,,村上市山居町１丁目２－２９,新潟県村上市山居町１丁目２－２９,アッセンブル泰源１－A,87484,新潟県,村上市,山居町１,2021/09/22,2021/09/28,2021/09/28,,2026/10/31,,内山　久美子  ,,,,,,,,,1 - 148,新規,飲食店営業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｕｌｕ,ｕｌｕ,
個人,継続,11497,,小田福喜丸鮮魚,村上市岩船地蔵町３－２７,村上市岩船地蔵町３－２７,,0254-56-7668,小田　米子,,,,,,,,,魚介類加工業,,,2 - 51,0,0,2013年05月24日,2018年11月28日,2018年11月29日,2018年11月30日,2023年11月30日,,2020年06月01日,2021年03月31日,,,村上保健所,小田福喜丸鮮魚,0254,0254-56-7668,,,,村上市岩船地蔵町３－２７,新潟県村上市岩船地蔵町３－２７,,87531,新潟県,村上市,岩船地蔵町,2018/11/28,2013/05/24,2018/11/30,,2023/11/30,,小田　米子  ,,,,,,,,,2 - 51,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,小田福喜丸鮮魚,小田福喜丸鮮魚,
個人,継続,11507,,三日市鮮魚,村上市岩船三日市4－86,村上市岩船三日市４－８６,,0254-56-7443,菅原　三重子,,,,,,,,,魚介類加工業,,,2 - 48,0,0,2013年07月12日,2018年10月31日,2018年11月15日,2018年11月16日,2023年11月30日,,,,,,村上保健所,三日市鮮魚,0254,0254-56-7443,,,,村上市岩船三日市４－８６,新潟県村上市岩船三日市４－８６,,87533,新潟県,村上市,岩船三日市,2018/10/31,2013/07/12,2018/11/16,,2023/11/30,,菅原　三重子  ,,,,,,,,,2 - 48,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,三日市鮮魚,三日市鮮魚,
個人,継続,11507,,三日市鮮魚,村上市岩船三日市4－86,村上市岩船三日市４－８６,,0254-56-7443,菅原　三重子,,,,,,,,,魚介類販売業,,,1 - 176,0,0,2013年07月12日,2018年10月22日,2018年11月15日,2018年11月16日,2023年11月30日,,,,,,村上保健所,三日市鮮魚,0254,0254-56-7443,,,,村上市岩船三日市４－８６,新潟県村上市岩船三日市４－８６,,87533,新潟県,村上市,岩船三日市,2018/10/22,2013/07/12,2018/11/16,,2023/11/30,,菅原　三重子  ,,,,,,,,,1 - 176,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,三日市鮮魚,三日市鮮魚,
個人,新規,11307,,喜惣平鮮魚,村上市岩船下浜町３－２,村上市岩船下浜町３－２,,0254-56-7409,小野塚　キミ子,,,,,,,,,⑯ 水産製品製造業,,,1 - 163,0,0,2021年11月12日,2021年10月15日,2021年11月11日,2021年11月12日,2029年11月30日,,,,,,村上保健所,喜惣平鮮魚,0254,0254-56-7409,,,,村上市岩船下浜町３－２,新潟県村上市岩船下浜町３－２,,87522,新潟県,村上市,岩船下浜町,2021/10/15,2021/11/12,2021/11/12,,2029/11/30,,小野塚　キミ子  ,,,,,,,,,1 - 163,新規,水産製品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,喜惣平鮮魚,喜惣平鮮魚,
個人,継続,11307,,喜惣平鮮魚,村上市岩船下浜町３－２,村上市岩船下浜町３－２,,0254-56-7409,小野塚　キミ子,,,,,,,,,魚介類加工業,,,2 - 67,0,0,2011年02月04日,2016年11月14日,2016年11月25日,2016年11月28日,2021年11月30日,,,,2021年11月11日,,村上保健所,喜惣平鮮魚,0254,0254-56-7409,,,,村上市岩船下浜町３－２,新潟県村上市岩船下浜町３－２,,87522,新潟県,村上市,岩船下浜町,2016/11/14,2011/02/04,2016/11/28,,2021/11/30,,小野塚　キミ子  ,,,,,,,,,2 - 67,継続,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,喜惣平鮮魚,喜惣平鮮魚,
個人,継続,11307,,喜惣平鮮魚,村上市岩船下浜町３－２,村上市岩船下浜町３－２,,0254-56-7409,小野塚　キミ子,,,,,,,,,魚介類販売業,,,1 - 227,0,0,2011年02月04日,2016年11月14日,2016年11月25日,2016年11月28日,2021年11月30日,,,,2021年11月11日,,村上保健所,喜惣平鮮魚,0254,0254-56-7409,,,,村上市岩船下浜町３－２,新潟県村上市岩船下浜町３－２,,87522,新潟県,村上市,岩船下浜町,2016/11/14,2011/02/04,2016/11/28,,2021/11/30,,小野塚　キミ子  ,,,,,,,,,1 - 227,継続,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,喜惣平鮮魚,喜惣平鮮魚,
個人,新規,11751,,まるや東海林,村上市岩船縦新町1-26,村上市岩船縦新町１－２６,,0254-56-7331,東海林　良,,,,,,,,,⑯ 水産製品製造業,,,1 - 169,0,0,2021年10月29日,2021年10月15日,2021年10月28日,2021年10月29日,2029年11月30日,,,,,,村上保健所,まるや東海林,0254,0254-56-7331,,,,村上市岩船縦新町１－２６,新潟県村上市岩船縦新町１－２６,,87524,新潟県,村上市,岩船縦新町,2021/10/15,2021/10/29,2021/10/29,,2029/11/30,,東海林　良  ,,,,,,,,,1 - 169,新規,水産製品製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,まるや東海林,まるや東海林,
個人,新規,11751,,まるや東海林,村上市岩船縦新町1-26,村上市岩船縦新町１－２６,,0254-56-7331,東海林　良,,,,,,,,,魚介類加工業,,,2 - 68,0,0,2016年11月25日,2016年11月24日,2016年11月24日,2016年11月25日,2021年11月30日,,,,2021年10月28日,,村上保健所,まるや東海林,0254,0254-56-7331,,,,村上市岩船縦新町１－２６,新潟県村上市岩船縦新町１－２６,,87524,新潟県,村上市,岩船縦新町,2016/11/24,2016/11/25,2016/11/25,,2021/11/30,,東海林　良  ,,,,,,,,,2 - 68,新規,魚介類加工業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,水産食料品製造業,,,,,,,,まるや東海林,まるや東海林,
個人,新規,11751,,まるや東海林,村上市岩船縦新町1-26,村上市岩船縦新町１－２６,,0254-56-7331,東海林　良,,,,,,,,,魚介類販売業,,,1 - 232,0,0,2016年11月25日,2016年11月24日,2016年11月24日,2016年11月25日,2021年11月30日,,,,2021年10月28日,,村上保健所,まるや東海林,0254,0254-56-7331,,,,村上市岩船縦新町１－２６,新潟県村上市岩船縦新町１－２６,,87524,新潟県,村上市,岩船縦新町,2016/11/24,2016/11/25,2016/11/25,,2021/11/30,,東海林　良  ,,,,,,,,,1 - 232,新規,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,まるや東海林,まるや東海林,
個人,新規,11751,,まるや東海林,村上市岩船縦新町1-26,村上市岩船縦新町１－２６,,0254-56-7331,東海林　良,,,,,,,,,惣菜製造業,,,1 - 232,0,0,2016年11月25日,2016年11月24日,2016年11月24日,2016年11月25日,2021年11月30日,,,,2021年10月28日,,村上保健所,まるや東海林,0254,0254-56-7331,,,,村上市岩船縦新町１－２６,新潟県村上市岩船縦新町１－２６,,87524,新潟県,村上市,岩船縦新町,2016/11/24,2016/11/25,2016/11/25,,2021/11/30,,東海林　良  ,,,,,,,,,1 - 232,新規,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,まるや東海林,まるや東海林,
個人,新規,11738,,原太次平商店,村上市岩船上町６－１９,村上市岩船上町６－１９,,0254-56-7141,原　敬,,,,,,,,,⑧ 米穀類販売業,,,,0,0,,2021年06月08日,,,,,,,,,村上保健所,原太次平商店,0254,0254-56-7141,,,,村上市岩船上町６－１９,新潟県村上市岩船上町６－１９,,87521,新潟県,村上市,岩船上町,2021/06/08,,,,,,原　敬  ,,,,,,,,,,新規,米穀類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,原太次平商店,原太次平商店,
個人,新規,11738,,原太次平商店,村上市岩船上町６－１９,村上市岩船上町６－１９,,0254-56-7141,原　敬,,,,,,,,,㉕ そうざい製造業,,,1 - 150,0,0,2021年10月22日,2021年09月30日,2021年10月21日,2021年10月22日,2026年11月30日,,,,,,村上保健所,原太次平商店,0254,0254-56-7141,,,,村上市岩船上町６－１９,新潟県村上市岩船上町６－１９,,87521,新潟県,村上市,岩船上町,2021/09/30,2021/10/22,2021/10/22,,2026/11/30,,原　敬  ,,,,,,,,,1 - 150,新規,そうざい製造業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,製造業,食料品製造業,,,,,,,,,原太次平商店,原太次平商店,
個人,新規,11738,,原太次平商店,村上市岩船上町６－１９,村上市岩船上町６－１９,,0254-56-7141,原　敬,,,,,,,,,飲食店営業（仕出し屋）,使い捨て容器の使用に限る,,1 - 104,0,0,2016年08月19日,2016年08月10日,2016年08月18日,2016年08月19日,2021年11月30日,,,,2021年10月21日,,村上保健所,原太次平商店,0254,0254-56-7141,,,,村上市岩船上町６－１９,新潟県村上市岩船上町６－１９,,87521,新潟県,村上市,岩船上町,2016/08/10,2016/08/19,2016/08/19,,2021/11/30,,原　敬  ,,,,,,,,,1 - 104,新規,飲食店営業,（仕出し屋）,使い捨て容器の使用に限る,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,原太次平商店,原太次平商店,
個人,新規,11881,,渡辺鮮魚,村上市岩船岸見寺町５－１３,村上市岩船岸見寺町５－１３,,0254-56-7104,渡辺　則子,,,,,,,,,① 魚介類販売業（包装済みの魚介類のみの販売）,,,,0,0,,2021年07月29日,,,,,,,,,村上保健所,渡辺鮮魚,0254,0254-56-7104,,,,村上市岩船岸見寺町５－１３,新潟県村上市岩船岸見寺町５－１３,,87529,新潟県,村上市,岩船岸見寺町,2021/07/29,,,,,,渡辺　則子  ,,,,,,,,,,新規,魚介類販売業,,,,161_新潟県_村上保健所_食品衛生()_2022年01月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,渡辺鮮魚,渡辺鮮魚,
