https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
届出,その他の食料・飲料販売業,紋別プリンスホテル,紋別市本町７丁目３番２６号,紋別市本町７丁目３番２６号,,0158-23-5411,紋別プリンスホテル株式会社,林　孝浩,紋別市本町７丁目３番２６号,紋別市本町７丁目３番２６号,,0158-23-5411,2021/12/16,,,,紋別保健所,紋別プリンスホテル,0158,0158-23-5411,,,,紋別市本町７丁目３番２６号,北海道紋別市本町７丁目３番２６号,,13879,北海道,紋別市,本町７,,2021/12/16,,,,紋別プリンスホテル株式会社,林　孝浩,0158-23-5411,紋別市本町７丁目３番２６号,北海道紋別市本町７丁目３番２６号,,13879,北海道,紋別市,本町７,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,紋別プリンスホテル,紋別プリンスホテル,紋別プリンスホテル株式会社
許可,菓子製造業,nico　滝上,紋別郡滝上町字滝ノ上原野２線北２番地,紋別郡滝上町字滝ノ上原野２線北２番地,,,磯野　孝子,,,,,,2021/12/15,2021/12/15,2-170,,紋別保健所,nico　滝上,0158,,,,,紋別郡滝上町字滝ノ上原野２線北２番地,北海道紋別郡滝上町字滝ノ上原野２線北２番地,,21456,北海道,紋別郡滝上町,滝ノ上原野,,2021/12/15,2021/12/15,,,,磯野　孝子 ,,,,,,,,,2-170,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,ｎｉｃｏ　滝上,ｎｉｃｏ滝上,
許可,菓子製造業,DINER　GIBSON,紋別市本町４丁目２－１２,紋別市本町４丁目２－１２,,050-1251-3819,長谷川　由美子,,,,,,2021/12/15,2021/12/15,2-171,,紋別保健所,DINER　GIBSON,0158,050-1251-3819,,,,紋別市本町４丁目２－１２,北海道紋別市本町４丁目２－１２,,13876,北海道,紋別市,本町４,,2021/12/15,2021/12/15,,,,長谷川　由美子 ,,,,,,,,,2-171,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,ＤＩＮＥＲ　ＧＩＢＳＯＮ,ＤＩＮＥＲＧＩＢＳＯＮ,
許可,飲食店,Cafeスロー,紋別郡遠軽町白滝上支湧別３３－１,紋別郡遠軽町白滝上支湧別３３－１,,,味戸　美枝子,,,,,,2021/12/13,2021/12/13,2-169,,紋別保健所,Cafeスロー,0158,,,,,紋別郡遠軽町白滝上支湧別３３－１,北海道紋別郡遠軽町白滝上支湧別３３－１,,21531,北海道,紋別郡遠軽町,白滝上支湧別,,2021/12/13,2021/12/13,,,,味戸　美枝子 ,,,,,,,,,2-169,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｃａｆｅスロー,Ｃａｆｅスロ,
届出,その他の食料・飲料販売業,オホーツク村　道の駅オホーツク紋別,紋別市元紋別１１,紋別市元紋別１１,,,株式会社オホーツク村,大黒　宏,紋別市花園町７丁目２番１４号,紋別市花園町７丁目２番１４号,,0158-23-4171,2021/12/04,,,,紋別保健所,オホーツク村　道の駅オホーツク紋別,0158,,,,,紋別市元紋別１１,北海道紋別市元紋別１１,,13907,北海道,紋別市,元紋別,,2021/12/04,,,,株式会社オホーツク村,大黒　宏,0158-23-4171,紋別市花園町７丁目２番１４号,北海道紋別市花園町７丁目２番１４号,,13868,北海道,紋別市,花園町７,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,オホーツク村　道の駅オホーツク紋別,オホツク村道の駅オホツク紋別,株式会社オホーツク村
届出,その他の食料・飲料販売業,北海道オホーツク村　紋別空港店,紋別市小向１９－３,紋別市小向１９－３,,,株式会社オホーツク村,大黒　宏,紋別市花園町７丁目２番１４号,紋別市花園町７丁目２番１４号,,0158-23-4171,2021/12/04,,,,紋別保健所,北海道オホーツク村　紋別空港店,0158,,,,,紋別市小向１９－３,北海道紋別市小向１９－３,,13828,北海道,紋別市,小向,,2021/12/04,,,,株式会社オホーツク村,大黒　宏,0158-23-4171,紋別市花園町７丁目２番１４号,北海道紋別市花園町７丁目２番１４号,,13868,北海道,紋別市,花園町７,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,北海道オホーツク村　紋別空港店,北海道オホツク村紋別空港店,株式会社オホーツク村
許可,飲食店,ちょいのみ　かんみ,紋別郡湧別町中湧別中町４６５番地　リゾート名花館１F,紋別郡湧別町中湧別中町４６５番地, リゾート名花館１F,,神尾　一明,,,,,,2021/12/03,2021/12/03,2-168,,紋別保健所,ちょいのみ　かんみ,01586,,,,,紋別郡湧別町中湧別中町４６５番地,北海道紋別郡湧別町中湧別中町４６５番地, リゾート名花館１F,21516,北海道,紋別郡湧別町,中湧別中町,,2021/12/03,2021/12/03,,,,神尾　一明 ,,,,,,,,,2-168,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ちょいのみ　かんみ,ちょいのみかんみ,
届出,その他の食料・飲料販売業,サザエ食品(株)イオン紋別店,紋別市花園町３丁目４－３９,紋別市花園町３丁目４－３９,,0158-24-3159,サザエ食品株式会社,青木　隆明,札幌市中央区宮の森四条１丁目１番３５号,札幌市中央区宮の森四条１丁目１番３５号,,011-644-3366,2021/12/02,,,,紋別保健所,サザエ食品(株)イオン紋別店,0158,0158-24-3159,,,,紋別市花園町３丁目４－３９,北海道紋別市花園町３丁目４－３９,,13864,北海道,紋別市,花園町３,,2021/12/02,,,,サザエ食品株式会社,青木　隆明,011-644-3366,札幌市中央区宮の森四条１丁目１番３５号,北海道札幌市中央区宮ノ森四条１丁目１番３５号,,1032,北海道,札幌市中央区,宮の森四条１,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,サザエ食品株式会社イオン紋別店,サザエ食品株式会社イオン紋別店,サザエ食品株式会社
届出,集団給食施設,社会福祉法人　浄光会,紋別郡遠軽町西町３丁目４番地,紋別郡遠軽町西町３丁目４番地,,0158-42-4328,社会福祉法人　浄光会,梅田　弘敏,紋別郡遠軽町西町３丁目４番地,紋別郡遠軽町西町３丁目４番地,,0158-42-4328,2021/12/02,,,,紋別保健所,社会福祉法人　浄光会,0158,0158-42-4328,,,,紋別郡遠軽町西町３丁目４番地,北海道紋別郡遠軽町西町３丁目４番地,,21363,北海道,紋別郡遠軽町,西町３,,2021/12/02,,,,社会福祉法人　浄光会,梅田　弘敏,0158-42-4328,紋別郡遠軽町西町３丁目４番地,北海道紋別郡遠軽町西町３丁目４番地,,21363,北海道,紋別郡遠軽町,西町３,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,社会福祉法人浄光会,社会福祉法人浄光会,社会福祉法人浄光会
届出,百貨店、総合スーパー,サツドラ紋別本町店,紋別市本町７丁目１番１６号,紋別市本町７丁目１番１６号,,0158-28-5322,株式会社サッポロドラッグストアー,富山　浩樹,札幌市東区北８条東４丁目１番２０号,札幌市東区北８条東４丁目１番２０号,,011-788-6188,2021/12/01,,,,紋別保健所,サツドラ紋別本町店,0158,0158-28-5322,,,,紋別市本町７丁目１番１６号,北海道紋別市本町７丁目１番１６号,,13879,北海道,紋別市,本町７,,2021/12/01,,,,株式会社サッポロドラッグストアー,富山　浩樹,011-788-6188,札幌市東区北８条東４丁目１番２０号,北海道札幌市東区北八条東４丁目１番２０号,,2190,北海道,札幌市東区,北八条東４,,,百貨店、総合スーパー,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,サツドラ紋別本町店,サツドラ紋別本町店,株式会社サッポロドラッグストアー
更新,飲食店,サロン　砂の城,留萌市錦町２丁目１－１２,留萌市錦町２丁目１－１２,,0164-49-6010,稲寺　利子,,,,,,R312.23,2021.12.23,3-127,,留萌保健所,サロン　砂の城,0164,0164-49-6010,,,,留萌市錦町２丁目１－１２,北海道留萌市錦町２丁目１－１２,,12562,北海道,留萌市,錦町２,,2021/12/23,2021/12/23,,,,稲寺　利子 ,,,,,,,,,3-127,,飲食店営業,,更新,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,サロン　砂の城,サロン砂の城,
新規,食肉販売業,有限会社ムーミン農産,天塩郡天塩町字オヌプナイ３４６９－１１,天塩郡天塩町字オヌプナイ３４６９－１１,,01632-4-3457,有限会社ムーミン農産,横溝　勇一,天塩郡天塩町字オヌプナイ３７６１番地の２,天塩郡天塩町字オヌプナイ３７６１番地の２,,01632-4-3457,2021.12.24,2021.12.24,3-129,,留萌保健所,有限会社ムーミン農産,01632,01632-4-3457,,,,天塩郡天塩町字オヌプナイ３４６９－１１,北海道天塩郡天塩町字オヌプナイ３４６９－１１,,701198,北海道,天塩郡天塩町,オヌプナイ,,2021/12/24,2021/12/24,,,有限会社ムーミン農産,横溝　勇一,01632-4-3457,天塩郡天塩町字オヌプナイ３７６１番地の２,北海道天塩郡天塩町字オヌプナイ３７６１番地ノ２,,701198,北海道,天塩郡天塩町,オヌプナイ,3-129,,食肉販売業,,新規,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,有限会社ムーミン農産,有限会社ムミン農産,有限会社ムーミン農産
新規,飲食店,パーラージャイアンツ,留萌市花園町４丁目７－１８,留萌市花園町４丁目７－１８,,0164-42-5545,共立観光有限会社,李　東賢（リ・トンヒョン）,札幌市北区篠路３条６丁目４６番地１２５,札幌市北区篠路３条６丁目４６番地１２５,,011-773-8112,2021.12.23,2021.12.23,3-125,,留萌保健所,パーラージャイアンツ,0164,0164-42-5545,,,,留萌市花園町４丁目７－１８,北海道留萌市花園町４丁目７－１８,,12569,北海道,留萌市,花園町４,,2021/12/23,2021/12/23,,,共立観光有限会社,李　東賢（リ・トンヒョン）,011-773-8112,札幌市北区篠路３条６丁目４６番地１２５,北海道札幌市北区篠路三条６丁目４６番地１２５,,1877,北海道,札幌市北区,篠路三条６,3-125,,飲食店営業,,新規,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,パーラージャイアンツ,パラジャイアンツ,共立観光有限会社
新規,飲食店,波乃家,留萌市旭町３丁目７０－４,留萌市旭町３丁目７０－４,,0164-42-6899,三浦　弘一,,,,,,2021.12.23,2021.12.23,3-126,,留萌保健所,波乃家,0164,0164-42-6899,,,,留萌市旭町３丁目７０－４,北海道留萌市旭町３丁目７０－４,,12515,北海道,留萌市,旭町３,,2021/12/23,2021/12/23,,,,三浦　弘一 ,,,,,,,,,3-126,,飲食店営業,,新規,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,波乃家,波乃家,
新規,飲食店,Hello,留萌市錦町２丁目１－１２,留萌市錦町２丁目１－１２,,0164-56-4278,吉田　直人,,,,,,2021.12.23,2021.12.23,3-128,,留萌保健所,Hello,0164,0164-56-4278,,,,留萌市錦町２丁目１－１２,北海道留萌市錦町２丁目１－１２,,12562,北海道,留萌市,錦町２,,2021/12/23,2021/12/23,,,,吉田　直人 ,,,,,,,,,3-128,,飲食店営業,,新規,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｈｅｌｌｏ,Ｈｅｌｌｏ,
新規,飲食店,株式会社フレアサービスさくら園ましけサテライト,増毛郡増毛町南暑寒町９丁目１０５－２介護付有料老人ホームさくら園ましけ内,増毛郡増毛町南暑寒町９丁目１０５－２,介護付有料老人ホームさくら園ましけ内,,株式会社フレアサービス,西村　達一郎,旭川市永山北１条１０丁目４ー６,旭川市永山北１条１０丁目４ー６,,0166-47-8981,2021.12.23,2021.12.23,3-124,,留萌保健所,株式会社フレアサービスさくら園ましけサテライト,0164,,,,,増毛郡増毛町南暑寒町９丁目１０５－２,北海道増毛郡増毛町南暑寒町９丁目１０５－２,介護付有料老人ホームさくら園ましけ内,20446,北海道,増毛郡増毛町,南暑寒町９,,2021/12/23,2021/12/23,,,株式会社フレアサービス,西村　達一郎,0166-47-8981,旭川市永山北１条１０丁目４ー６,北海道旭川市永山北一条１０丁目４－６,,8822,北海道,旭川市,永山北一条１０,3-124,,飲食店営業,,新規,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社フレアサービスさくら園ましけサテライト,株式会社フレアサビスさくら園ましけサテライト,株式会社フレアサービス
届出,その他の食料・飲料販売業,ツルハドラッグ羽幌店,苫前郡羽幌町栄町１１７番地５,苫前郡羽幌町栄町１１７番地５,,0164-69-2880,株式会社ツルハ,八幡　政浩,札幌市東区北２４条東２０丁目１番２１号,札幌市東区北２４条東２０丁目１番２１号,,011-783-2754,2021.12.13,,,,留萌保健所,ツルハドラッグ羽幌店,0164,0164-69-2880,,,,苫前郡羽幌町栄町１１７番地５,北海道苫前郡羽幌町栄町１１７番地５,,20496,北海道,苫前郡羽幌町,栄町,,2021/12/13,,,,株式会社ツルハ,八幡　政浩,011-783-2754,札幌市東区北２４条東２０丁目１番２１号,北海道札幌市東区北二十四条東２０丁目１番２１号,,2504,北海道,札幌市東区,北二十四条東２０,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,ツルハドラッグ羽幌店,ツルハドラッグ羽幌店,株式会社ツルハ
届出,その他の食料・飲料販売業,ツルハドラッグ留萌西店,留萌市見晴町１丁目５９－１,留萌市見晴町１丁目５９－１,,0164-49-2020,株式会社ツルハ,八幡　政浩,札幌市東区北２４条東２０丁目１番２１号,札幌市東区北２４条東２０丁目１番２１号,,011-783-2754,2021.12.13,,,,留萌保健所,ツルハドラッグ留萌西店,0164,0164-49-2020,,,,留萌市見晴町１丁目５９－１,北海道留萌市見晴町１丁目５９－１,,12590,北海道,留萌市,見晴町１,,2021/12/13,,,,株式会社ツルハ,八幡　政浩,011-783-2754,札幌市東区北２４条東２０丁目１番２１号,北海道札幌市東区北二十四条東２０丁目１番２１号,,2504,北海道,札幌市東区,北二十四条東２０,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,ツルハドラッグ留萌西店,ツルハドラッグ留萌西店,株式会社ツルハ
届出,集団給食施設,天塩町立天塩中学校,天塩郡天塩町川口５７０５－１,天塩郡天塩町川口５７０５－１,,01632-2-1522,天塩町,佐々木　裕之,天塩郡天塩町新栄通８丁目１４６６番地の１１３,天塩郡天塩町新栄通８丁目１４６６番地の１１３,,01632-2-1001,2021.12.9,,,,留萌保健所,天塩町立天塩中学校,01632,01632-2-1522,,,,天塩郡天塩町川口５７０５－１,北海道天塩郡天塩町川口５７０５－１,,701199,北海道,天塩郡天塩町,川口,,2021/12/09,,,,,天塩町 佐々木　裕之,01632-2-1001,天塩郡天塩町新栄通８丁目１４６６番地の１１３,北海道天塩郡天塩町新栄通８丁目１４６６番地ノ１１３,,20658,北海道,天塩郡天塩町,新栄通８,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,天塩町立天塩中学校,天塩町立天塩中学校,
届出,集団給食施設,天塩町立天塩小学校,天塩郡天塩町新栄通４丁目,天塩郡天塩町新栄通４丁目,,01632-2-1046,天塩町,佐々木　裕之,天塩郡天塩町新栄通８丁目１４６６番地の１１３,天塩郡天塩町新栄通８丁目１４６６番地の１１３,,01632-2-1026,2021.12.9,,,,留萌保健所,天塩町立天塩小学校,01632,01632-2-1046,,,,天塩郡天塩町新栄通４丁目,北海道天塩郡天塩町新栄通４丁目,,20622,北海道,天塩郡天塩町,新栄通４,,2021/12/09,,,,,天塩町 佐々木　裕之,01632-2-1026,天塩郡天塩町新栄通８丁目１４６６番地の１１３,北海道天塩郡天塩町新栄通８丁目１４６６番地ノ１１３,,20658,北海道,天塩郡天塩町,新栄通８,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,天塩町立天塩小学校,天塩町立天塩小学校,
届出,集団給食施設,天塩町立啓徳小学校,天塩郡天塩町字オヌプナイ３４７０－１,天塩郡天塩町字オヌプナイ３４７０－１,,01632-4-3350,天塩町,佐々木　裕之,天塩郡天塩町新栄通８丁目１４６６番地の１１３,天塩郡天塩町新栄通８丁目１４６６番地の１１３,,01632-2-1001,2021.12.9,,,,留萌保健所,天塩町立啓徳小学校,01632,01632-4-3350,,,,天塩郡天塩町字オヌプナイ３４７０－１,北海道天塩郡天塩町字オヌプナイ３４７０－１,,701198,北海道,天塩郡天塩町,オヌプナイ,,2021/12/09,,,,,天塩町 佐々木　裕之,01632-2-1001,天塩郡天塩町新栄通８丁目１４６６番地の１１３,北海道天塩郡天塩町新栄通８丁目１４６６番地ノ１１３,,20658,北海道,天塩郡天塩町,新栄通８,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,天塩町立啓徳小学校,天塩町立啓徳小学校,
届出,集団給食施設,苫前町学校給食共同調理場,苫前郡苫前町古丹別４３０番地の３,苫前郡苫前町古丹別４３０番地の３,,0164-65-4690,苫前町,福士　敦朗,苫前郡苫前町字旭３７－１,苫前郡苫前町字旭３７－１,,0164-64-2384,2021.12.7,,,,留萌保健所,苫前町学校給食共同調理場,0164,0164-65-4690,,,,苫前郡苫前町古丹別４３０番地の３,北海道苫前郡苫前町古丹別４３０番地ノ３,,20478,北海道,苫前郡苫前町,古丹別,,2021/12/07,,,,,苫前町 福士　敦朗,0164-64-2384,苫前郡苫前町字旭３７－１,北海道苫前郡苫前町字旭３７－１,,20470,北海道,苫前郡苫前町,旭,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,苫前町学校給食共同調理場,苫前町学校給食共同調理場,
届出,集団給食施設,北海道小平高等養護学校,留萌郡小平町字鬼鹿田代５７７番地２,留萌郡小平町字鬼鹿田代５７７番地２,,0164-57-1203,北海道小平高等養護学校,源　一広,留萌郡小平町字鬼鹿田代５７７番地２,留萌郡小平町字鬼鹿田代５７７番地２,,0164-57-1203,2021.12.7,,,,留萌保健所,北海道小平高等養護学校,0164,0164-57-1203,,,,留萌郡小平町字鬼鹿田代５７７番地２,北海道留萌郡小平町字鬼鹿田代５７７番地２,,20363,北海道,留萌郡小平町,鬼鹿田代,,2021/12/07,,,,北海道小平高等養護学校,源　一広,0164-57-1203,留萌郡小平町字鬼鹿田代５７７番地２,北海道留萌郡小平町字鬼鹿田代５７７番地２,,20363,北海道,留萌郡小平町,鬼鹿田代,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,北海道小平高等養護学校,北海道小平高等養護学校,北海道小平高等養護学校
届出,集団給食施設,特別養護老人ホームしあわせ荘,苫前郡羽幌町栄町９７番地の１,苫前郡羽幌町栄町９７番地の１,,0164-62-3014,社会福祉法人羽幌町社会福祉協議会,柳田　昭一,苫前郡羽幌町南７条３丁目１番地,苫前郡羽幌町南７条３丁目１番地,,0164-69-2311,2021.12.7,,,,留萌保健所,特別養護老人ホームしあわせ荘,0164,0164-62-3014,,,,苫前郡羽幌町栄町９７番地の１,北海道苫前郡羽幌町栄町９７番地ノ１,,20496,北海道,苫前郡羽幌町,栄町,,2021/12/07,,,,社会福祉法人羽幌町社会福祉協議会,柳田　昭一,0164-69-2311,苫前郡羽幌町南７条３丁目１番地,北海道苫前郡羽幌町南七条３丁目１番地,,20599,北海道,苫前郡羽幌町,南七条３,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,特別養護老人ホームしあわせ荘,特別養護老人ホムしあわせ荘,社会福祉法人羽幌町社会福祉協議会
届出,ｺﾝﾋﾞﾆｴﾝｽｽﾄｱ,セブンイレブン増毛町店,増毛郡増毛町暑寒町１丁目４番地,増毛郡増毛町暑寒町１丁目４番地,,0164-53-2176,有限会社くわはらストアー,柴野　典昭,増毛郡増毛町暑寒町１丁目４番地,増毛郡増毛町暑寒町１丁目４番地,,0164-53-2176,2021.12.6,,,,留萌保健所,セブンイレブン増毛町店,0164,0164-53-2176,,,,増毛郡増毛町暑寒町１丁目４番地,北海道増毛郡増毛町暑寒町１丁目４番地,,20414,北海道,増毛郡増毛町,暑寒町１,,2021/12/06,,,,有限会社くわはらストアー,柴野　典昭,0164-53-2176,増毛郡増毛町暑寒町１丁目４番地,北海道増毛郡増毛町暑寒町１丁目４番地,,20414,北海道,増毛郡増毛町,暑寒町１,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン増毛町店,セブンイレブン増毛町店,有限会社くわはらストアー
届出,集団給食施設,認定古丹別こども園,苫前郡苫前町字古丹別１８７番地１０,苫前郡苫前町字古丹別１８７番地１０,,0164-65-4171,社会福祉法人　古丹別福祉会,早川　日出利,苫前町字古丹別１８７番地１０,苫前町字古丹別１８７番地１０,,0164-65-4171,2021.12.3,,,,留萌保健所,認定古丹別こども園,0164,0164-65-4171,,,,苫前郡苫前町字古丹別１８７番地１０,北海道苫前郡苫前町字古丹別１８７番地１０,,20478,北海道,苫前郡苫前町,古丹別,,2021/12/03,,,,社会福祉法人　古丹別福祉会,早川　日出利,0164-65-4171,苫前町字古丹別１８７番地１０,北海道苫前郡苫前町字古丹別１８７番地１０,,20478,北海道,苫前郡苫前町,古丹別,,,給食施設,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,認定古丹別こども園,認定古丹別こども園,社会福祉法人古丹別福祉会
届出,米穀類販売業,るもい農業協同組合本所精米施設,苫前郡羽幌町寿町２６０－１,苫前郡羽幌町寿町２６０－１,,,るもい農業協同組合,長谷川　裕昭,苫前郡羽幌町南６条２丁目１６番地の４,苫前郡羽幌町南６条２丁目１６番地の４,,0164-62-2144,2021.12.1,,,,留萌保健所,るもい農業協同組合本所精米施設,0164,,,,,苫前郡羽幌町寿町２６０－１,北海道苫前郡羽幌町寿町２６０－１,,20494,北海道,苫前郡羽幌町,寿町,,2021/12/01,,,,るもい農業協同組合,長谷川　裕昭,0164-62-2144,苫前郡羽幌町南６条２丁目１６番地の４,北海道苫前郡羽幌町南六条２丁目１６番地ノ４,,20592,北海道,苫前郡羽幌町,南六条２,,,米穀類販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,るもい農業協同組合本所精米施設,るもい農業協同組合本所精米施設,るもい農業協同組合
許可,飲食店営業,GARAGE BOX,上川郡東神楽町９号北３,上川郡東神楽町９号,北３,,佐渡誠一,,,,,,2021.12.22,2021.12.22,上保生第35-132号,,上川保健所,GARAGE BOX,0166,,,,,上川郡東神楽町９号,北海道上川郡東神楽町９号,北３,19296,北海道,上川郡東神楽町,９号,,2021/12/22,2021/12/22,,,,佐渡誠一 ,,,,,,,,,上保生第35-132号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＧＡＲＡＧＥ　ＢＯＸ,ＧＡＲＡＧＥＢＯＸ,
届出,コーヒー製造・加工業（飲料の製造を除く。）,せんたく豆珈琲渥美屋,,,,,中川恭子,,,,,,2021.12.17,,,,上川保健所,せんたく豆珈琲渥美屋,,,,,,,北海道,,,北海道,,,,2021/12/17,,,,,中川恭子 ,,,,,,,,,,,コーヒー製造・加工業,（飲料の製造を除く。）,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,飲料・たばこ・飼料製造業,茶・コーヒー製造業（清涼飲料を除く）,コーヒー製造業,,,,,,,せんたく豆珈琲渥美屋,せんたく豆珈琲渥美屋,
届出,コンビニエンスストア,セブンイレブン上川当麻店,上川郡当麻町四条東２丁目1-1,上川郡当麻町四条東２丁目１－１,,0166-84-3065,有限会社エムエイ　ナカトミ,中富正弘,上川郡当麻町四条東2丁目1番1号,上川郡当麻町四条東２丁目１番１号,,0166-84-3065,2021.12.15,,,,上川保健所,セブンイレブン上川当麻店,0166,0166-84-3065,,,,上川郡当麻町四条東２丁目１－１,北海道上川郡当麻町四条東２丁目１－１,,19257,北海道,上川郡当麻町,四条東２,,2021/12/15,,,,有限会社エムエイ　ナカトミ,中富正弘,0166-84-3065,上川郡当麻町四条東２丁目１番１号,北海道上川郡当麻町四条東２丁目１番１号,,19257,北海道,上川郡当麻町,四条東２,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン上川当麻店,セブンイレブン上川当麻店,有限会社エムエイ　ナカトミ
許可,飲食店営業,ぢま弁,上川郡鷹栖町１９線１１号２番地,上川郡鷹栖町１９線１１号,２番地,0166-87-3855,中島雅美,,,,,,2021.12.14,2021.12.14,上保生第35-128号,,上川保健所,ぢま弁,0166,0166-87-3855,,,,上川郡鷹栖町１９線１１号,北海道上川郡鷹栖町１９線１１号,２番地,19198,北海道,上川郡鷹栖町,１９線,,2021/12/14,2021/12/14,,,,中島雅美 ,,,,,,,,,上保生第35-128号,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ぢま弁,ぢま弁,
